Id	BranchId	ItemCategoryId	ItemManufacturerId	ProductCode	ImportId	Name	Size	Count	UnitCost	PickOrder	AverageShelfLife	ItemCommissionCategoryId	ItemTaxCategoryId	ItemDepositCategoryId	ItemFinanceCategoryId	ItemCompanyKitchenCategoryId	IsIngredient	IngredientMeasure	PrepickTransferToWarehouseEnabled	Deleted	IsInvoiceOnly	
=748	[NULL]	=46	=111	=60038	=P-60038	=Buzzstrg Cookie Chocolate Chip	[NULL]	=1	=0.4900	=60038	[NULL]	=10	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=749	[NULL]	=50	=14	=80028	=P-80028	=Nekot Cookie Peanut Butter  1.75oz 743214	=	=1	=0.1720	=80028	[NULL]	=5	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=750	[NULL]	=35	=59	=45063	=P-45063	=LSS Kettle Corn Whole Earth 1oz	[NULL]	=1	=0.3400	=45063	[NULL]	=8	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=751	[NULL]	=48	=94	=70015	=P-70015	=Dentyine Fire Cinnamon	[NULL]	=1	=0.5700	=70015	[NULL]	=11	=3	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=752	[NULL]	=45	=92	=60041	=P-60041	=Mini Muffin Chocolate Chip 2.5oz	[NULL]	=1	=0.4200	=60041	[NULL]	=10	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=753	[NULL]	=41	=37	=25019	=P-25019	=Sunkist Grape 20oz bottle  11640	[NULL]	=1	=0.7500	=25019	[NULL]	=3	=2	=2	=3	[NULL]	=False	[NULL]	=True	=False	=False	
=754	[NULL]	=25	=82	=10036	=P-10036	=Cherry Coke 12oz	[NULL]	=24	=0.3500	=10036	=9 MONTHS	=35	=24	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=755	[NULL]	=23	=41	=40060	=P-40060	=Pork Skin Salt Pepper Macs 1oz	[NULL]	=1	=0.2800	=40060	[NULL]	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=756	[NULL]	=43	=9	=45064	=P-45064	=LSS Simply Chex Cheddar 1.25oz	[NULL]	=1	=0.3900	=45064	[NULL]	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=757	[NULL]	=55	=84	=80029	=P-80029	=Kars Almonds 1oz	=	=1	=0.3900	=80029	[NULL]	=12	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=758	[NULL]	=48	=23	=70016	=P-70016	=Orbit Wintermint 619003	=	=1	=0.7200	=70016	[NULL]	=11	=3	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=759	[NULL]	=48	=23	=70017	=P-70017	=Orbit Cinnamint 044670	=	=1	=0.7200	=70017	[NULL]	=11	=3	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=760	[NULL]	=48	=87	=70018	=P-70018	=Stride Sweet Peppermint 043022	=	=1	=0.7500	=70018	[NULL]	=11	=3	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=761	[NULL]	=13	=16	=30038	=P-30038	=MM Peanut Butter 1.63oz 6072	=	=1	=0.5550	=B30038	[NULL]	=4	=3	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=762	[NULL]	=25	=82	=10037	=P-10037	=Cherry Coke Zero 12oz	=	=1	=0.3300	=10037	[NULL]	=36	=20	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=763	[NULL]	=45	=92	=60042	=P-60042	=Mini Muffin Blueberry 2.5oz 48201	[NULL]	=1	=0.4200	=60042	[NULL]	=10	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=764	[NULL]	=48	=23	=70019	=P-70019	=Orbit Peppermint 14 piece	=	=1	=0.7200	=70019	[NULL]	=11	=3	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=765	[NULL]	=39	=82	=150011	=P-150011	=Minute Maid Orange Juice 15.2oz  4782	[NULL]	=1	=0.7700	=150011	[NULL]	=60	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=766	[NULL]	=39	=82	=150012	=P-150012	=Minute Maid Apple Juice 15.2oz  4780	[NULL]	=1	=0.7700	=150012	[NULL]	=53	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=767	[NULL]	=25	=37	=10038	=P-10038	=AW Cream Soda 12oz can	=	=1	=0.3100	=10038	[NULL]	=37	=25	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=768	[NULL]	=25	=37	=10039	=P-10039	=Canada Dry Ginger Ale 12oz can	[NULL]	=1	=0.3000	=10039	[NULL]	=1	=2	=2	=3	[NULL]	=False	[NULL]	=True	=True	=False	
=769	[NULL]	=35	=85	=45065	=P-45065	=LSS Lays Classic BLT 1.5 oz	[NULL]	=1	=0.4200	=45065	[NULL]	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=770	[NULL]	=35	=91	=45066	=P-45066	=LSS Southern Hot Pork Rind 0.875oz	=	=1	=0.3400	=45066	[NULL]	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=771	[NULL]	[NULL]	[NULL]	=V-46	=V-46	=Chip - Fit Pick	=	=1	=0.0000	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=772	[NULL]	[NULL]	[NULL]	=V-47	=V-47	=LSS Chip - Fit Pick	=	=1	=0.0000	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=773	[NULL]	[NULL]	[NULL]	=V-48	=V-48	=Candy - Fit Pick	=	=1	=0.0000	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=774	[NULL]	[NULL]	[NULL]	=V-49	=V-49	=Pastry - Fit Pick	=	=1	=0.0000	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=775	[NULL]	[NULL]	[NULL]	=V-50	=V-50	=Thin Snack - Fit Pick	=	=1	=0.0000	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=776	[NULL]	[NULL]	[NULL]	=V-51	=V-51	=Pastry - Long Term	=	=1	=0.0000	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=777	[NULL]	[NULL]	[NULL]	=V-52	=V-52	=Gum - Blister Pack	=	=1	=0.0000	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=778	[NULL]	[NULL]	[NULL]	=V-53	=V-53	=Soft Drink - Bottle 16.9 oz	=	=1	=0.0000	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=779	[NULL]	[NULL]	[NULL]	=V-54	=V-54	=Cookie - Fit Pick	=	=1	=0.0000	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=780	[NULL]	=50	[NULL]	=900003	=P-900003	=Thin Snack	=	=1	=0.0000	=	[NULL]	=5	=4	=1	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=781	[NULL]	=51	[NULL]	=900004	=P-900004	=Thin Snack - Fit Pick	=	=1	=0.0000	=	[NULL]	=5	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=782	[NULL]	=55	[NULL]	=900005	=P-900005	=Candy - Fit Pick	=	=1	=0.0000	=	[NULL]	=12	=3	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=783	[NULL]	[NULL]	[NULL]	=V-55	=V-55	=Candy LSC	=	=1	=0.0000	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=784	[NULL]	[NULL]	[NULL]	=V-56	=V-56	=Thin Snack	=	=1	=0.0000	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=785	[NULL]	=13	=101	=30039	=P-30039	=Juicefuls Fruit Snacks  62473	[NULL]	=1	=0.4500	=B30039	[NULL]	=4	=3	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=786	[NULL]	=34	=114	=160060	=P-160060	=Yoplait Light S'berry Yogurt 6oz m	[NULL]	=1	=0.7500	=160060	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=787	[NULL]	=50	=18	=80030	=P-80030	=Ritz Crackerfuls	[NULL]	=1	=0.3400	=80030	[NULL]	=5	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=788	[NULL]	=13	=112	=30040	=P-30040	=Clif  Chocolate Chip Bar	=	=1	=1.0000	=B30040	[NULL]	=4	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=789	[NULL]	=53	=113	=70020	=P-70020	=Altoids Peppermint	=	=1	=1.0000	=70020	[NULL]	=11	=3	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=790	[NULL]	=34	=114	=160061	=P-160061	=Yoplait Light Yogurt S'berries Bananas m	[NULL]	=1	=0.7500	=160061	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=791	[NULL]	=52	=116	=170116	=P-170116	=Banana Pudding	=	=1	=1.3500	=170116	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=792	[NULL]	=52	=116	=170117	=P-170117	=Chocolate Pudding	=	=1	=1.3500	=170117	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=793	[NULL]	=52	=116	=170118	=P-170118	=Strawberry Shortcake	=	=1	=1.3500	=170118	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=794	[NULL]	=52	=116	=170135	=P-170135	=Boiled Egg Crackers	=	=1	=0.8500	=170135	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=795	[NULL]	=52	=116	=170141	=P-170141	=Fresh Fruit Cup 8oz	[NULL]	=1	=2.8500	=170141	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=796	[NULL]	=52	=116	=170142	=P-170142	=Fresh Fruit Cup 12oz	[NULL]	=1	=2.8500	=170142	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=797	[NULL]	=52	=116	=171021	=P-171021	=Sandwich Egg Salad Wheat	=	=1	=1.3500	=171021	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=798	[NULL]	=52	=116	=171041	=P-171041	=Sandwich Chicken Salad on Wheat	=	=1	=1.3500	=171041	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=799	[NULL]	=52	=116	=171910	=P-171910	=Sandwich Turkey Chs Hoagie Butcher Pape	=	=1	=2.8500	=171910	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=800	[NULL]	=52	=116	=171925	=P-171925	=Sandwich Poboy Hoagie Butcher Paper	=	=1	=2.8500	=171925	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=801	[NULL]	=52	=116	=172010	=P-172010	=Sandwich Double Cheeseburger	=	=1	=1.5000	=172010	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=802	[NULL]	=52	=116	=172210	=P-172210	=Sandwich Double Chili Cheese Dog	=	=1	=1.4500	=172210	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=803	[NULL]	=52	=116	=176005	=P-176005	=Salad Grilled Chicken	=	=1	=2.7100	=176005	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=804	[NULL]	=52	=116	=176010	=P-176010	=Salad Chef Salad	=	=1	=2.6600	=176010	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=805	[NULL]	=52	=116	=176025	=P-176025	=Salad BLT Grilled Chicken	=	=1	=3.0200	=176025	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=806	[NULL]	=52	=116	=176035	=P-176035	=Salad Cobb	=	=1	=3.2000	=176035	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=807	[NULL]	=52	=116	=177040	=P-177040	=Meal Chicken Salad Supreme	=	=1	=2.9500	=177040	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=808	[NULL]	=52	=116	=177135	=P-177135	=Deviled Boiled Eggs	=	=1	=1.0000	=177135	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=809	[NULL]	=52	=116	=177140	=P-177140	=Meal Philly Cheese Steak	=	=1	=3.2500	=177140	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=810	[NULL]	=52	=116	=177185	=P-177185	=Breakfast Meal Biscuit Gravy Sausage	=	=1	=2.3500	=177185	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=811	[NULL]	=52	=116	=177210	=P-177210	=Meal Double Roll Turkey	=	=1	=3.0500	=177210	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=812	[NULL]	=52	=116	=177216	=P-177216	=Meal Multigrain half Turkey Sandwich	=	=1	=3.2500	=177216	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=813	[NULL]	=52	=116	=177217	=P-177217	=Meal Multigrain Half Chick Sal Sandwich	=	=1	=3.2500	=177217	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=814	[NULL]	=52	=116	=177340	=P-177340	=Meal Three Meat Hoagie with Swiss	=	=1	=3.2500	=177340	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=815	[NULL]	=52	=116	=178000	=P-178000	=Meal Vegetable Lasagna	=	=1	=3.6500	=178000	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=816	[NULL]	=52	=116	=178005	=P-178005	=Meal Three Cheese Ravioli	=	=1	=3.6500	=178005	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=817	[NULL]	=52	=116	=178120	=P-178120	=Breakfast Meal Western Omelet Sandwich	=	=1	=2.3500	=178120	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=818	[NULL]	=52	=116	=178320	=P-178320	=Breakfast Meal Sausage Egg Texas Toast	=	=1	=2.3500	=178320	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=819	[NULL]	=52	=116	=178330	=P-178330	=Breakfast Meal Bacon Egg Texas Toast	=	=1	=2.3500	=178330	[NULL]	=2	=4	=1	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=820	[NULL]	=53	=115	=180000	=P-180000	=Jack Links Jerky 0.9oz	=	=1	=0.9500	=180000	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=821	[NULL]	=53	[NULL]	=180001	=P-180001	=5 Hr Energy 680060	=	=12	=1.3900	=180001	[NULL]	=2	=2	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=822	[NULL]	=53	[NULL]	=180002	=P-180002	=Tic Tac Freshmints 1oz	=	=12	=0.7400	=180002	[NULL]	=2	=3	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=823	[NULL]	=53	=0	=180003	=P-180003	=Advil 2 tablets 6395	[NULL]	=50	=0.1900	=180003	[NULL]	=2	=6	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=824	[NULL]	=53	=0	=180004	=P-180004	=Slim Fast Chocolate 10oz	[NULL]	=1	=1.1200	=180004	[NULL]	=2	=2	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=825	[NULL]	=53	[NULL]	=180005	=P-180005	=Starbucks Frappuccino Vanilla 9.5oz 798852	=	=1	=1.0900	=180005	[NULL]	=2	=2	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=826	[NULL]	=53	=60	=180006	=P-180006	=Starbucks Frappuccino Mocha 9.5oz 690498	=	=1	=1.1500	=180006	[NULL]	=2	=2	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=827	[NULL]	=53	[NULL]	=180007	=P-180007	=Muscle Milk Chocolate 11oz 728691	=	=1	=1.5400	=180007	[NULL]	=2	=2	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=828	[NULL]	=54	[NULL]	=190000	=P-190000	=Swiss Miss Fudge Bar 3oz 253683	=	=1	=0.5500	=190000	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=829	[NULL]	=54	[NULL]	=190001	=P-190001	=Twix Ice Cream Bar 1.93oz	=	=1	=0.4200	=190001	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=830	[NULL]	=54	[NULL]	=190002	=P-190002	=Snickers Ice Cream Bar 2oz 025041	=	=1	=0.4200	=190002	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=831	[NULL]	=54	[NULL]	=190003	=P-190003	=Skinny Cow Cookies N Cream 4oz	=	=1	=0.4900	=190003	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=832	[NULL]	=54	[NULL]	=190004	=P-190004	=Healthy Choice Chicken Margherita 10oz	=	=1	=2.2100	=190004	[NULL]	=2	=4	=1	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=833	[NULL]	=54	[NULL]	=190005	=P-190005	=Healthy Choice Chicken Marinara 10oz	=	=1	=2.2100	=190005	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=834	[NULL]	=54	[NULL]	=190006	=P-190006	=Lean Cuisine Sesame Chicken 9oz	=	=1	=1.7500	=190006	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=835	[NULL]	=54	[NULL]	=190007	=P-190007	=Lean Cuisine Ginger Garlic Stir Fry 9.9o	=	=1	=1.7500	=190007	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=836	[NULL]	=54	[NULL]	=190008	=P-190008	=Lean Cuisine Chicken Teriyaki 9oz	=	=1	=1.8300	=190008	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=837	[NULL]	[NULL]	[NULL]	=V-17	=V-17	=Fresh Food	=	=1	=0.0000	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=838	[NULL]	[NULL]	[NULL]	=V-18	=V-18	=Micro Market Food	=	=1	=0.0000	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=839	[NULL]	[NULL]	[NULL]	=V-19	=V-19	=Frozen Food	=	=1	=0.0000	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=840	[NULL]	=53	=87	=30041	=P-30041	=Sour Patch Watermelon 5 oz.  007046206022400	[NULL]	=1	=0.8700	=B30041	[NULL]	=2	=3	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=841	[NULL]	=54	=19	=160062	=P-160062	=Lean Pocket Turkey Ham and Cheddar	=	=1	=0.9900	=160062	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=842	[NULL]	=25	=82	=10040	=P-10040	=Minute Maid Lemonade 12oz can 5263	[NULL]	=1	=0.3000	=10040	[NULL]	=38	=24	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=843	[NULL]	=52	[NULL]	=17900	=P-17900	=Banana	=	=1	=0.0000	=	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=844	[NULL]	=52	=0	=17901	=P-17901	=Orangex	[NULL]	=1	=0.5000	[NULL]	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=845	[NULL]	=52	[NULL]	=17902	=P-17902	=Apple	=	=1	=0.0000	=	[NULL]	=2	=4	=1	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=846	[NULL]	=52	=116	=17903	=P-17903	=Ken's Italian Dressingx	[NULL]	=1	=0.3000	[NULL]	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=847	[NULL]	=52	=116	=17904	=P-17904	=Ken's Ranch Dressing 1.5 ozx	[NULL]	=1	=0.3000	[NULL]	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=848	[NULL]	=53	=0	=18010	=P-18010	=Frigo String Cheese	[NULL]	=1	=0.2500	[NULL]	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=849	[NULL]	=52	=116	=171225	=P-171225	=Sandwich Turkey & Swiss on Rye	=	=1	=1.4500	=171225	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=850	[NULL]	=52	=116	=171650	=P-171650	=Sandwich Ham and Swiss on Ciabatta	=	=1	=1.7000	=171650	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=851	[NULL]	=52	=116	=172110	=P-172110	=Sandwich Large Chopped BBQ	=	=1	=1.4500	=172110	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=852	[NULL]	=52	=116	=176015	=P-176015	=Salad Garden	=	=1	=2.1500	=176015	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=853	[NULL]	=52	=116	=176020	=P-176020	=Caesar Salad	=	=1	=2.4900	=176020	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=854	[NULL]	=53	=87	=180008	=P-180008	=Velveeta Shell & Cheese Cup 2.39 oz 947038	=	=1	=0.6200	=180008	[NULL]	=2	=4	=2	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=855	[NULL]	=53	[NULL]	=180009	=P-180009	=Maruchan Chicken Ramen Noodle Cup 2.25oz 180913	=	=1	=0.3000	=180009	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=856	[NULL]	=29	=37	=130009	=P-130009	=Venom Energy Black Mamba 16oz	=	=1	=1.1400	=130009	[NULL]	=54	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=857	[NULL]	=52	[NULL]	=179000	=P-179000	=Banana	=	=1	=0.2100	=179000	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=858	[NULL]	=52	[NULL]	=179001	=P-179001	=Orange	=	=1	=0.5300	=179001	[NULL]	=2	=4	=1	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=859	[NULL]	=52	[NULL]	=179002	=P-179002	=Apple	=	=1	=0.5300	=179002	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=860	[NULL]	=52	=116	=179003	=P-179003	=Ken's Italian Dressing	=	=1	=0.3000	=179003	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=861	[NULL]	=52	=116	=179004	=P-179004	=Ken's Ranch Dressing 1.5 oz	[NULL]	=1	=0.3000	=179004	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=862	[NULL]	=53	[NULL]	=180010	=P-180010	=Frigo String Cheese 681926	=	=1	=0.1800	=180010	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=863	[NULL]	=45	=92	=60043	=P-60043	=Mini Brownies Chocolate 2.5oz	[NULL]	=1	=0.4200	=60043	[NULL]	=10	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=864	[NULL]	=45	=92	=60044	=P-60044	=Blasters Strawberry 4oz	=	=1	=0.5200	=60044	[NULL]	=10	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=865	[NULL]	=45	=0	=60045	=P-60045	=Apple Ugly 4oz	[NULL]	=1	=0.5000	=60045	[NULL]	=10	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=866	[NULL]	=54	[NULL]	=190009	=P-190009	=Skinny Cow Vanilla	=	=1	=0.4900	=190009	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=867	[NULL]	=54	=87	=190010	=P-190010	=Toll House Ice Cream Sandwiches 484795	=	=1	=0.7500	=190010	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=868	[NULL]	=54	[NULL]	=190011	=P-190011	=Lean Cuisine Spaghetti & Meat Balls	=	=1	=1.3700	=190011	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=869	[NULL]	=54	[NULL]	=190012	=P-190012	=Lean Cuisine Chicken Parmesan	=	=1	=1.3700	=190012	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=870	[NULL]	=41	=82	=25020	=P-25020	=Minute Maid Fruit Punch 20oz 6246	[NULL]	=1	=0.6200	=25020	[NULL]	=3	=2	=2	=3	[NULL]	=False	[NULL]	=True	=False	=False	
=871	[NULL]	=53	=0	=30042	=P-30042	=Gummi Gold Bears 5 oz  30220	[NULL]	=1	=0.9600	=B30042	[NULL]	=2	=3	=1	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=872	[NULL]	=53	[NULL]	=30043	=P-30043	=Haribo Happy Cola Gummi 5 oz	=	=1	=0.9600	=B30043	[NULL]	=2	=3	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=873	[NULL]	=52	=116	=172360	=P-172360	=Sandwich Grilled Chicken Breast 5oz	=	=1	=1.7500	=172360	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=874	[NULL]	=52	=116	=174097	=P-174097	=Meal Burrito Dinner 9oz	=	=1	=1.9500	=174097	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=875	[NULL]	=52	=116	=174098	=P-174098	=Meal Enchilada Dinner 9oz	=	=1	=1.9500	=174098	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
