Id	MachineId	CollectionDateTime	RestockUtcDateTime	LastCollectionDateTime	PreviousRestockUtcDateTime	IsRecentCreatedDateTime	IsRecentUtcCreatedDateTime	CreatedBy	Deleted	PrepickId	CollectedBillsCount	CollectedCoinsCount	RefundAmountInCents	BagNumber	AllSalesAmountInCents	LastRestockAllSalesAmountInCents	CashSalesQuantity	LastRestockCashSalesQuantity	CashSalesAmountInCents	LastRestockCashSalesAmountInCents	CardSalesQuantity	LastRestockCardSalesQuantity	CardSalesAmountInCents	LastRestockCardSalesAmountInCents	TokenSalesQuantity	LastRestockTokenSalesQuantity	TokenSalesAmountInCents	LastRestockTokenSalesAmountInCents	FreeSalesQuantity	LastRestockFreeSalesQuantity	FreeSalesAmountInCents	LastRestockFreeSalesAmountInCents	CashInAmountInCents	LastRestockCashInAmountInCents	BillsInAmount	LastRestockBillsInAmount	CoinsToTubeAmountInCents	LastRestockCoinsToTubesAmountInCents	CoinsToBoxAmountInCents	LastRestockCoinsToBoxAmountInCents	CashDispensedAmountInCents	LastRestockCashDispensedAmountInCents	CoinRefillAmountInCents	CoinsInTubeAmountInCents	CollectedTokensCount	CollectedTokensValueInCents	LastRestockTestVendAmountInCents	CreatedByUserId	RestockedByUserId	LastRestockAllSalesQuantity	AllSalesQuantity	ScheduleDate	ScheduleId	RestockSummaryFrozen	
=16220	=1114518	=11/07/2013 08:55:46	=11/07/2013 16:55:46	=10/30/2013 09:46:36	[NULL]	=False	=False	[NULL]	=False	=1917	=38	=2265	=0	=162	=4998790	=6200	=47389	=120	=4961390	=6050	=680	=3	=37400	=150	=0	=0	=0	=0	=0	=0	=0	=0	=5258880	=7850	=39279	=37	=244165	=1910	=1086815	=2240	=270870	=1900	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2013 00:00:00	=2317	=False	
=16226	=1150790	=11/07/2013 10:19:54	=11/07/2013 18:19:54	=10/17/2013 11:18:16	[NULL]	=False	=False	[NULL]	=False	=1916	=108	=1475	=0	=96	=4656270	=11300	=43639	=89	=4656270	=11300	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=5036815	=13410	=38183	=107	=321310	=1435	=897205	=1275	=393565	=2110	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2013 00:00:00	=2316	=False	
=16228	=1037537	=11/07/2013 10:45:21	=11/07/2013 18:45:21	=10/29/2013 12:15:41	[NULL]	=False	=False	[NULL]	=False	=1916	=87	=3650	=0	=83	=75490	=12255	=986	=156	=75490	=12255	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=96040	=15695	=539	=89	=19045	=3145	=23095	=3650	=20630	=3495	=200	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2013 00:00:00	=2316	=False	
=16229	=1192845	=11/05/2013 22:49:30	=11/06/2013 06:49:30	=10/18/2013 08:53:31	[NULL]	=False	=False	=laura@gulpitvending.com	=False	=1914	=243	=250	=0	[NULL]	=892175	=23025	=5816	=138	=797550	=23025	=643	=0	=94625	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1017755	=33625	=6895	=248	=214575	=8650	=113680	=175	=208455	=7575	=2000	=0	=0	=0	=0	=1102	[NULL]	[NULL]	[NULL]	=11/06/2013 00:00:00	=2312	=False	
=16231	=1150590	=11/07/2013 11:05:51	=11/07/2013 19:05:51	=10/29/2013 11:47:40	[NULL]	=False	=False	[NULL]	=False	=1916	=130	=1130	=0	=142	=3917015	=13780	=37271	=212	=3917015	=13780	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=4589230	=20760	=31354	=130	=662045	=6640	=791785	=1120	=679875	=7005	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2013 00:00:00	=2316	=False	
=16232	=1114470	=11/07/2013 11:16:50	=11/07/2013 19:16:50	=10/18/2013 14:37:29	[NULL]	=False	=False	[NULL]	=False	=1919	=80	=1870	=0	[NULL]	=615385	=9905	=9078	=143	=615385	=9905	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=814555	=12970	=4856	=80	=197415	=3165	=131540	=1805	=199615	=3065	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2013 00:00:00	=2318	=False	
=16240	=1174771	=11/07/2013 12:43:34	=11/07/2013 20:43:34	=11/04/2013 08:00:00	=11/04/2013 16:00:00	=False	=False	[NULL]	=False	=1916	=18	=1335	=0	=146	=569215	=8120	=9078	=129	=569215	=8120	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=729530	=10065	=3852	=47	=160365	=2275	=183965	=3090	=160720	=2045	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/07/2013 00:00:00	=2316	=False	
=16245	=1037536	=11/08/2013 08:43:36	=11/08/2013 16:43:36	=11/01/2013 08:24:36	=11/01/2013 15:24:36	=False	=False	[NULL]	=False	=1921	=68	=3130	=0	=106	=1809955	=13995	=17308	=99	=1548025	=9865	=2340	=37	=261930	=4130	=0	=0	=0	=0	=0	=0	=0	=0	=2081850	=12470	=13603	=68	=398195	=2540	=323355	=3130	=554975	=2685	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/08/2013 00:00:00	=2320	=False	
=16249	=1037532	=11/08/2013 09:47:09	=11/08/2013 17:47:09	=10/21/2013 09:50:14	[NULL]	=False	=False	[NULL]	=False	=1921	=67	=2385	=0	=112	=2198535	=9150	=27754	=183	=2198535	=9150	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=2452965	=12510	=14277	=67	=259730	=3425	=765535	=2385	=258480	=3360	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/08/2013 00:00:00	=2320	=False	
=16250	=999948	=11/08/2013 10:21:40	=11/08/2013 18:21:40	=11/04/2013 09:45:56	=11/04/2013 17:45:56	=False	=False	[NULL]	=False	=1921	=0	=0	=0	=1005	=635055	=0	=7964	=220	=635055	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=759930	=0	=4252	=0	=150240	=0	=184490	=0	=119785	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/08/2013 00:00:00	=2320	=False	
=16251	=1014674	=11/08/2013 10:30:48	=11/08/2013 18:30:48	=11/04/2013 12:18:21	=11/04/2013 20:18:21	=False	=False	[NULL]	=False	=1920	=198	=0	=0	=88	=8195180	=19355	=116769	=219	=8195180	=19355	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=11566395	=22925	=80653	=198	=3025420	=3125	=475675	=0	=3372290	=3570	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/08/2013 00:00:00	=2319	=False	
=16252	=1157801	=11/08/2013 11:22:30	=11/08/2013 19:22:30	=11/05/2013 09:11:17	=11/05/2013 17:11:17	=False	=False	[NULL]	=False	=1920	=190	=3725	=0	=143	=4516815	=22695	=51449	=259	=4516815	=22695	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=5144845	=24845	=39988	=190	=628840	=2295	=517205	=3550	=629020	=2150	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/08/2013 00:00:00	=2319	=False	
=16253	=1180468	=11/08/2013 11:26:15	=11/08/2013 19:26:15	=11/01/2013 10:15:31	=11/01/2013 17:15:31	=False	=False	[NULL]	=False	=1921	=112	=2450	=0	=136	=3376090	=14170	=53797	=149	=3376090	=14170	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=4092265	=16610	=20434	=112	=692025	=2960	=1356840	=2450	=671125	=2365	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/08/2013 00:00:00	=2320	=False	
=16254	=1146935	=11/08/2013 12:07:08	=11/08/2013 20:07:08	=10/28/2013 10:39:39	[NULL]	=False	=False	[NULL]	=False	=1920	=0	=0	=0	=999	=1385800	=0	=22133	=236	=1385800	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1509940	=0	=10565	=0	=121705	=0	=331735	=0	=126475	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/08/2013 00:00:00	=2319	=False	
=16255	=999955	=11/08/2013 12:08:52	=11/08/2013 20:08:52	=11/06/2013 06:03:51	=11/06/2013 14:03:51	=False	=False	[NULL]	=False	=1920	=0	=0	=0	=990	=2520805	=0	=25086	=50	=2520805	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=2736240	=0	=18774	=0	=209075	=0	=649765	=0	=215155	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/08/2013 00:00:00	=2319	=False	
=16256	=1180283	=11/08/2013 12:16:34	=11/08/2013 20:16:34	=11/01/2013 10:43:04	=11/01/2013 17:43:04	=False	=False	[NULL]	=False	=1921	=109	=2180	=0	=120	=757795	=12150	=9820	=159	=757795	=12150	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1038170	=16850	=6608	=109	=220150	=3770	=157220	=2180	=288085	=4700	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/08/2013 00:00:00	=2320	=False	
=16257	=999975	=11/08/2013 12:19:31	=11/08/2013 20:19:31	=10/30/2013 08:31:39	[NULL]	=False	=False	[NULL]	=False	=1920	=0	=0	=0	=998	=222800	=0	=8122	=131	=222800	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=250415	=0	=6	=0	=26535	=0	=223280	=0	=29520	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/08/2013 00:00:00	=2319	=False	
=16258	=999988	=11/08/2013 12:23:48	=11/08/2013 20:23:48	=10/18/2013 13:19:00	[NULL]	=False	=False	[NULL]	=False	=1921	=27	=2340	=0	=140	=351635	=5175	=9262	=207	=351635	=5175	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=485870	=7300	=2236	=27	=135220	=2275	=127050	=2325	=134285	=2050	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/08/2013 00:00:00	=2320	=False	
=16261	=999991	=11/08/2013 12:58:01	=11/08/2013 20:58:01	=10/18/2013 13:46:45	[NULL]	=False	=False	[NULL]	=False	=1921	=27	=375	=0	=116	=1411190	=2625	=41420	=105	=1411190	=2625	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=2079090	=4885	=6368	=27	=666570	=1810	=775720	=375	=590665	=1710	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/08/2013 00:00:00	=2320	=False	
=16262	=999976	=11/08/2013 13:07:07	=11/08/2013 21:07:07	=11/06/2013 06:12:20	=11/06/2013 14:12:20	=False	=False	[NULL]	=False	=1920	=0	=0	=0	=991	=213300	=0	=10076	=78	=213300	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=232150	=0	=1510	=0	=35555	=0	=45595	=0	=17360	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/08/2013 00:00:00	=2319	=False	
=16263	=1142537	=11/08/2013 13:20:41	=11/08/2013 21:20:41	=10/15/2013 13:06:11	[NULL]	=False	=False	[NULL]	=False	=1920	=103	=3040	=0	=95	=1612640	=12945	=24437	=139	=1612640	=12945	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1972170	=14615	=11280	=103	=625615	=1400	=218555	=2915	=648195	=1670	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/08/2013 00:00:00	=2319	=False	
=16266	=1146952	=11/08/2013 14:12:00	=11/08/2013 22:12:00	=10/31/2013 11:22:55	[NULL]	=False	=False	[NULL]	=False	=1920	=159	=1105	=0	=109	=1150070	=16665	=13247	=192	=1150070	=16665	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1352100	=19795	=9637	=159	=197060	=2790	=191340	=1105	=204400	=3130	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/08/2013 00:00:00	=2319	=False	
=16267	=1182033	=11/08/2013 14:17:04	=11/08/2013 22:17:04	=10/31/2013 10:21:12	[NULL]	=False	=False	[NULL]	=False	=1921	=28	=2130	=0	=102	=764840	=4700	=17219	=188	=764840	=4700	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=897880	=6855	=5141	=28	=139950	=1925	=243830	=2130	=136075	=2155	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/08/2013 00:00:00	=2320	=False	
=16268	=1181945	=11/08/2013 14:56:18	=11/08/2013 22:56:18	=10/29/2013 14:24:18	[NULL]	=False	=False	[NULL]	=False	=1921	=24	=1425	=0	=93	=797920	=3800	=23776	=152	=797920	=3800	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=965060	=5635	=1173	=24	=268185	=1810	=579575	=1425	=257790	=1835	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/08/2013 00:00:00	=2320	=False	
=16269	=1157756	=11/08/2013 15:36:01	=11/08/2013 23:36:01	=10/23/2013 10:11:26	[NULL]	=False	=False	[NULL]	=False	=1920	=163	=2360	=0	=135	=1681240	=18750	=18943	=214	=1681240	=18750	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1866430	=20615	=14524	=165	=178745	=1755	=235285	=2360	=185525	=1865	=200	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/08/2013 00:00:00	=2319	=False	
=16270	=999955	=11/11/2013 05:50:18	=11/11/2013 13:50:18	=11/08/2013 12:08:52	=11/08/2013 20:08:52	=False	=False	[NULL]	=False	=1922	=0	=0	=0	=990	=2520805	=0	=25146	=60	=2520805	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=2736240	=0	=18774	=0	=209075	=0	=649765	=0	=215155	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/11/2013 00:00:00	=2323	=False	
=16274	=1037295	=11/11/2013 08:39:30	=11/11/2013 16:39:30	=11/06/2013 07:12:46	=11/06/2013 15:12:46	=False	=False	[NULL]	=False	=1922	=0	=0	=0	=999	=6269880	=0	=75819	=145	=5052175	=0	=12400	=0	=1217705	=0	=0	=0	=0	=0	=0	=0	=0	=0	=6075720	=0	=35983	=0	=1000964	=0	=1476460	=0	=1019354	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/11/2013 00:00:00	=2323	=False	
=16275	=1142313	=11/11/2013 08:47:25	=11/11/2013 16:47:25	=11/06/2013 06:56:56	=11/06/2013 14:56:56	=False	=False	[NULL]	=False	=1922	=0	=0	=0	=998	=0	=0	=7110	=125	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/11/2013 00:00:00	=2323	=False	
=16282	=999947	=11/11/2013 11:06:41	=11/11/2013 19:06:41	=11/04/2013 13:00:18	=11/04/2013 21:00:18	=False	=False	[NULL]	=False	=1923	=54	=1175	=0	=138	=249925	=7600	=1749	=48	=249925	=7600	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=296835	=8470	=2110	=56	=48900	=1695	=36935	=1175	=46005	=870	=200	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/11/2013 00:00:00	=2321	=False	
=16287	=1047406	=11/11/2013 12:11:05	=11/11/2013 20:11:05	=10/31/2013 11:43:12	[NULL]	=False	=False	[NULL]	=False	=1922	=143	=3350	=0	=127	=2379280	=17585	=31706	=199	=2379280	=17585	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=3002250	=20380	=18592	=143	=622795	=2730	=520255	=3350	=630345	=2795	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/11/2013 00:00:00	=2323	=False	
=16289	=1114470	=11/11/2013 12:32:16	=11/11/2013 20:32:16	=11/07/2013 11:16:50	=11/07/2013 19:16:50	=False	=False	[NULL]	=False	=1922	=0	=0	=0	[NULL]	=615385	=0	=9078	=0	=615385	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=814555	=0	=4856	=0	=197415	=0	=131540	=0	=199615	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/11/2013 00:00:00	=2323	=False	
=16290	=1027835	=11/11/2013 13:17:18	=11/11/2013 21:17:18	=10/29/2013 07:11:14	[NULL]	=False	=False	[NULL]	=False	=1922	=90	=2725	=0	=150	=1023745	=11725	=11344	=137	=1023745	=11725	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1023745	=11725	=8268	=92	=0	=0	=190570	=2650	=0	=0	=200	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/11/2013 00:00:00	=2323	=False	
=16294	=999989	=11/11/2013 14:29:02	=11/11/2013 22:29:02	=11/04/2013 11:08:32	=11/04/2013 19:08:32	=False	=False	[NULL]	=False	=1923	=26	=1405	=0	=86	=651865	=4025	=19152	=161	=651865	=4025	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=840120	=5990	=3931	=26	=189410	=1985	=257610	=1405	=188845	=1965	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/11/2013 00:00:00	=2321	=False	
=16295	=999990	=11/11/2013 14:39:47	=11/11/2013 22:39:47	=10/29/2013 14:31:51	[NULL]	=False	=False	[NULL]	=False	=1923	=25	=200	=0	=82	=4671035	=2625	=126530	=105	=4671035	=2625	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=6658685	=4715	=25588	=26	=1989425	=1915	=2110460	=200	=1937545	=1935	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/11/2013 00:00:00	=2321	=False	
=16298	=999965	=11/12/2013 08:44:46	=11/12/2013 16:44:46	=10/30/2013 13:22:28	[NULL]	=False	=False	[NULL]	=False	=1924	=70	=3280	=0	=121	=294125	=10275	=3040	=109	=294125	=10275	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=336940	=11705	=2192	=70	=58245	=1730	=71495	=3275	=56015	=1730	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/12/2013 00:00:00	=2324	=False	
=16300	=1150618	=11/12/2013 09:08:36	=11/12/2013 17:08:36	=10/30/2013 13:19:07	[NULL]	=False	=False	[NULL]	=False	=1924	=123	=3645	=0	=93	=1860895	=15975	=39792	=192	=1860895	=15975	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=2463930	=18675	=12631	=125	=653270	=2530	=547560	=3645	=654245	=2700	=200	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/12/2013 00:00:00	=2324	=False	
=16302	=1142536	=11/12/2013 09:22:32	=11/12/2013 17:22:32	=10/11/2013 12:57:08	[NULL]	=False	=False	[NULL]	=False	=1924	=99	=2805	=0	=112	=804620	=12700	=12403	=117	=804620	=12700	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=999785	=14905	=4940	=99	=213990	=2200	=291795	=2805	=194565	=2200	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/12/2013 00:00:00	=2324	=False	
=16304	=1150816	=11/12/2013 09:38:23	=11/12/2013 17:38:23	=10/30/2013 12:41:31	[NULL]	=False	=False	[NULL]	=False	=1924	=86	=2440	=0	=102	=831855	=10935	=10595	=127	=831855	=10935	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1147635	=14055	=8066	=86	=253360	=3015	=87675	=2440	=322835	=3120	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/12/2013 00:00:00	=2324	=False	
=16309	=999974	=11/12/2013 11:58:26	=11/12/2013 19:58:26	=10/30/2013 08:43:48	[NULL]	=False	=False	[NULL]	=False	=1924	=0	=0	=0	=999	=1570225	=0	=22368	=119	=1570225	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1639850	=0	=12695	=0	=43000	=0	=327350	=0	=8210255	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/12/2013 00:00:00	=2324	=False	
=16310	=999952	=11/12/2013 12:03:40	=11/12/2013 20:03:40	=10/31/2013 12:37:31	[NULL]	=False	=False	[NULL]	=False	=1925	=201	=2540	=0	=95	=529840	=23205	=4431	=243	=529840	=23205	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=663050	=31965	=4192	=205	=127325	=8925	=116525	=2540	=127495	=8760	=400	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/12/2013 00:00:00	=2325	=False	
=16311	=1011774	=11/12/2013 12:07:01	=11/12/2013 20:07:01	=11/01/2013 07:38:05	=11/01/2013 14:38:05	=False	=False	[NULL]	=False	=1924	=0	=0	=0	=998	=13570860	=0	=136922	=142	=13570860	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=14061930	=0	=100474	=0	=534185	=0	=3480345	=0	=496225	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/12/2013 00:00:00	=2324	=False	
=16314	=1014674	=11/12/2013 13:21:01	=11/12/2013 21:21:01	=11/08/2013 10:30:48	=11/08/2013 18:30:48	=False	=False	[NULL]	=False	=1925	=181	=60	=0	=105	=8214085	=18905	=116983	=214	=8214085	=18905	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=11590530	=24135	=80851	=198	=3029755	=4335	=475675	=0	=3377520	=5230	=1700	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/12/2013 00:00:00	=2325	=False	
=16315	=1157801	=11/12/2013 13:43:58	=11/12/2013 21:43:58	=11/08/2013 11:22:30	=11/08/2013 19:22:30	=False	=False	[NULL]	=False	=1925	=216	=2000	=0	=139	=4540035	=23220	=51716	=267	=4540035	=23220	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=5171210	=26365	=40204	=216	=631630	=2790	=519180	=1975	=632165	=3145	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/12/2013 00:00:00	=2325	=False	
=16318	=999955	=11/13/2013 05:59:02	=11/13/2013 13:59:02	=11/11/2013 05:50:18	=11/11/2013 13:50:18	=False	=False	[NULL]	=False	=1926	=0	=0	=0	=990	=2520805	=0	=25220	=74	=2520805	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=2736240	=0	=18774	=0	=209075	=0	=649765	=0	=215155	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/13/2013 00:00:00	=2326	=False	
=16319	=999976	=11/13/2013 06:09:29	=11/13/2013 14:09:29	=11/08/2013 13:07:07	=11/08/2013 21:07:07	=False	=False	[NULL]	=False	=1926	=0	=0	=0	=991	=213300	=0	=10167	=91	=213300	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=232150	=0	=1510	=0	=35555	=0	=45595	=0	=17360	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/13/2013 00:00:00	=2326	=False	
=16323	=1182012	=11/13/2013 10:14:30	=11/13/2013 18:14:30	=10/30/2013 09:24:33	[NULL]	=False	=False	[NULL]	=False	=1926	=70	=1435	=0	=134	=773385	=7500	=10470	=150	=773385	=7500	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1063940	=11825	=6673	=70	=230520	=3390	=166120	=1435	=291280	=4325	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/13/2013 00:00:00	=2326	=False	
=16324	=999948	=11/13/2013 10:28:04	=11/13/2013 18:28:04	=11/08/2013 10:21:40	=11/08/2013 18:21:40	=False	=False	[NULL]	=False	=1927	=0	=0	=0	=1005	=635055	=0	=8134	=170	=635055	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=759930	=0	=4252	=0	=150240	=0	=184490	=0	=119785	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/13/2013 00:00:00	=2327	=False	
=16325	=1037533	=11/13/2013 10:40:47	=11/13/2013 18:40:47	=11/07/2013 06:06:36	=11/07/2013 14:06:36	=False	=False	[NULL]	=False	=1926	=0	=0	=0	=999	=18639115	=0	=360625	=123	=18639115	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=25261130	=0	=137974	=0	=5521915	=0	=5941815	=0	=6677800	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/13/2013 00:00:00	=2326	=False	
=16326	=1037295	=11/13/2013 10:52:46	=11/13/2013 18:52:46	=11/11/2013 08:39:30	=11/11/2013 16:39:30	=False	=False	[NULL]	=False	=1926	=0	=0	=0	=998	=6269880	=0	=75919	=100	=5052175	=0	=12400	=0	=1217705	=0	=0	=0	=0	=0	=0	=0	=0	=0	=6075720	=0	=35983	=0	=1000964	=0	=1476460	=0	=1019354	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/13/2013 00:00:00	=2326	=False	
=16327	=999971	=11/13/2013 11:10:55	=11/13/2013 19:10:55	=11/07/2013 06:35:02	=11/07/2013 14:35:02	=False	=False	[NULL]	=False	=1926	=0	=0	=0	=997	=1083350	=0	=23926	=136	=1083350	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1115610	=0	=8943	=0	=119080	=0	=102230	=0	=40960	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/13/2013 00:00:00	=2326	=False	
=16328	=999972	=11/13/2013 11:19:49	=11/13/2013 19:19:49	=11/07/2013 06:18:34	=11/07/2013 14:18:34	=False	=False	[NULL]	=False	=1926	=0	=0	=0	=996	=1011925	=0	=30785	=93	=1011925	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1344710	=0	=6572	=0	=336560	=0	=350950	=0	=365475	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/13/2013 00:00:00	=2326	=False	
=16329	=1180284	=11/13/2013 11:25:20	=11/13/2013 19:25:20	=11/05/2013 12:28:36	=11/05/2013 20:28:36	=False	=False	[NULL]	=False	=1927	=36	=2270	=0	=142	=627630	=6070	=18061	=173	=627630	=6070	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=956275	=9050	=4076	=36	=323605	=3155	=225070	=2295	=328965	=2980	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/13/2013 00:00:00	=2327	=False	
=16330	=999975	=11/13/2013 11:30:13	=11/13/2013 19:30:13	=11/08/2013 12:19:31	=11/08/2013 20:19:31	=False	=False	[NULL]	=False	=1926	=0	=0	=0	=995	=222800	=0	=8264	=142	=222800	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=250415	=0	=6	=0	=26535	=0	=223280	=0	=29520	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/13/2013 00:00:00	=2326	=False	
