Id	MachineId	Name	GroupName	Inventory	Par	AlertLevel	Capacity	PriceInCents	DesiredPriceInCents	ItemId	VendsSinceInitializationQuantity	LastSaleDateTime	
=7776	=26	=F2	[NULL]	=5	=6	=1	=9	=150	=150	=1314	=5	=01/27/2014 07:58:42	
=7777	=26	=F4	[NULL]	=10	=13	=2	=13	=100	=100	=1246	=7	=01/23/2014 15:57:30	
=7778	=26	=F6	[NULL]	=10	=15	=2	=17	=100	=100	=842	=17	=01/27/2014 22:08:29	
=7779	=26	=F8	[NULL]	=16	=17	=2	=17	=100	=100	=862	=9	=01/27/2014 15:03:31	
=7925	=19	=A0	[NULL]	=7	=9	=1	=9	=100	=100	=1395	=12	=01/23/2014 17:45:23	
=7926	=19	=A2	[NULL]	=4	=9	=1	=9	=100	=100	=869	=14	=01/27/2014 13:52:37	
=7927	=19	=A4	[NULL]	=4	=9	=1	=9	=100	=100	=1411	=16	=01/27/2014 19:32:40	
=7928	=19	=A6	[NULL]	=4	=9	=1	=9	=100	=100	=868	=12	=01/27/2014 18:07:37	
=7929	=19	=A8	[NULL]	=7	=9	=1	=9	=100	=100	=1328	=5	=01/21/2014 16:10:14	
=7930	=19	=B0	[NULL]	=4	=9	=1	=9	=100	=100	=866	=21	=01/27/2014 15:17:34	
=7931	=19	=B2	[NULL]	=12	=15	=2	=15	=100	=100	=957	=25	=01/27/2014 13:52:37	
=7932	=19	=B4	[NULL]	=9	=11	=2	=11	=80	=80	=1412	=8	=01/27/2014 16:42:40	
=7933	=19	=B6	[NULL]	=5	=11	=2	=11	=100	=100	=851	=15	=01/27/2014 19:32:40	
=7934	=19	=B8	[NULL]	=8	=11	=2	=11	=80	=80	=1006	=9	=01/27/2014 20:57:37	
=7935	=19	=C0	[NULL]	=12	=13	=2	=13	=125	=125	=1017	=7	=01/27/2014 18:07:37	
=7936	=19	=C2	[NULL]	=13	=15	=2	=15	=175	=175	=958	=11	=01/25/2014 12:15:36	
=7937	=19	=C4	[NULL]	=9	=15	=2	=15	=190	=190	=812	=11	=01/27/2014 18:07:37	
=7938	=19	=C6	[NULL]	=9	=13	=2	=13	=125	=125	=847	=4	=01/27/2014 16:42:40	
=7939	=19	=C8	[NULL]	=6	=11	=2	=11	=150	=150	=843	=6	=01/27/2014 15:17:34	
=7940	=19	=D0	[NULL]	=15	=17	=2	=17	=150	=150	=1241	=9	=01/21/2014 17:35:02	
=7941	=19	=D1	[NULL]	=11	=12	=2	=17	=100	=100	=1393	=2	=01/27/2014 18:07:37	
=7942	=19	=D2	[NULL]	=12	=17	=2	=17	=125	=125	=799	=10	=01/27/2014 19:32:40	
=7943	=19	=D3	[NULL]	=15	=17	=2	=17	=125	=125	=807	=11	=01/27/2014 15:17:34	
=7944	=19	=D4	[NULL]	=14	=20	=2	=20	=125	=125	=815	=5	=01/27/2014 19:32:40	
=7945	=19	=D5	[NULL]	=18	=15	=2	=15	=125	=125	=811	=7	=01/27/2014 19:32:40	
=7946	=19	=D6	[NULL]	=8	=11	=2	=11	=200	=200	=1338	=3	=01/27/2014 11:02:37	
=7947	=19	=D7	[NULL]	=11	=15	=2	=15	=125	=125	=819	=7	=01/27/2014 13:52:37	
=7948	=19	=D8	[NULL]	=9	=15	=2	=15	=100	=100	=828	=9	=01/27/2014 16:42:40	
=7949	=19	=D9	[NULL]	=2	=9	=1	=13	=150	=150	=822	=10	=01/27/2014 11:02:37	
=7950	=19	=E0	[NULL]	=14	=17	=2	=17	=80	=80	=1158	=17	=01/27/2014 15:17:34	
=7951	=19	=E2	[NULL]	=5	=8	=2	=17	=125	=125	=1397	=5	=01/27/2014 12:27:40	
=7952	=19	=E3	[NULL]	=8	=8	=2	=17	=100	=100	=1367	=6	=01/16/2014 14:50:44	
=7953	=19	=E4	[NULL]	=12	=15	=2	=15	=80	=80	=844	=10	=01/27/2014 18:07:37	
=7954	=19	=E6	[NULL]	=9	=11	=2	=11	=100	=100	=1200	=14	=01/27/2014 19:32:40	
=7955	=19	=E8	[NULL]	=8	=11	=2	=11	=80	=80	=827	=13	=01/27/2014 19:32:40	
=7956	=19	=F0	[NULL]	=8	=10	=2	=11	=100	=100	=862	=7	=01/21/2014 11:30:09	
=7957	=19	=F2	[NULL]	=5	=6	=2	=9	=150	=150	=1314	=7	=01/27/2014 13:52:37	
=7958	=19	=F4	[NULL]	=10	=13	=2	=13	=75	=75	=854	=14	=01/27/2014 18:07:37	
=7959	=19	=F6	[NULL]	=13	=15	=2	=15	=100	=100	=1246	=14	=01/27/2014 19:32:40	
=7960	=19	=F8	[NULL]	=10	=12	=2	=12	=100	=100	=842	=9	=01/27/2014 13:52:37	
=7961	=34	=A0	[NULL]	=5	=9	=1	=9	=100	=100	=866	=4	=01/27/2014 15:51:01	
=7962	=34	=A2	[NULL]	=6	=9	=1	=9	=100	=100	=868	=3	=01/27/2014 20:05:02	
=7963	=34	=A4	[NULL]	=4	=9	=1	=9	=100	=100	=1362	=1	=01/23/2014 18:40:49	
=7964	=34	=A6	[NULL]	=2	=9	=1	=9	=100	=100	=869	=11	=01/27/2014 15:51:01	
=7965	=34	=A8	[NULL]	=8	=9	=1	=9	=100	=100	=1400	=3	=01/27/2014 20:05:02	
=7966	=34	=B0	[NULL]	=10	=11	=2	=11	=100	=100	=1328	=4	=01/28/2014 00:19:09	
=7967	=34	=B2	[NULL]	=5	=9	=1	=9	=100	=100	=870	=3	=01/27/2014 15:51:01	
=7968	=34	=B4	[NULL]	=15	=15	=2	=15	=100	=100	=851	=4	=01/10/2014 13:03:48	
=7969	=34	=B6	[NULL]	=9	=13	=2	=13	=125	=125	=847	=1	=01/27/2014 20:05:02	
=7970	=34	=B8	[NULL]	=10	=11	=2	=11	=190	=190	=812	=0	=12/10/2013 15:12:10	
=7971	=34	=C0	[NULL]	=11	=11	=2	=11	=80	=80	=1419	=0	=12/10/2013 19:12:22	
=7972	=34	=C2	[NULL]	=9	=13	=2	=13	=80	=80	=829	=7	=01/28/2014 00:19:09	
=7973	=34	=C4	[NULL]	=15	=15	=2	=15	=80	=80	=1158	=0	=12/12/2013 15:12:14	
=7974	=34	=C6	[NULL]	=10	=11	=2	=11	=150	=150	=843	=1	=01/03/2014 20:18:17	
=7975	=34	=D0	[NULL]	=12	=25	=4	=30	=100	=100	=1289	=0	=12/11/2013 11:12:11	
=7976	=34	=D1	[NULL]	=11	=17	=2	=17	=150	=150	=1241	=4	=01/27/2014 15:51:01	
=7977	=34	=D2	[NULL]	=14	=17	=2	=17	=100	=100	=1393	=1	=01/15/2014 15:52:22	
=7978	=34	=D3	[NULL]	=16	=17	=2	=17	=125	=125	=799	=1	=01/25/2014 17:14:59	
=7979	=34	=D4	[NULL]	=15	=17	=2	=17	=125	=125	=811	=1	=01/27/2014 15:51:01	
=7980	=34	=D5	[NULL]	=7	=10	=2	=20	=125	=125	=796	=2	=01/27/2014 15:51:01	
=7981	=34	=D6	[NULL]	=13	=15	=2	=15	=125	=125	=815	=2	=01/27/2014 20:05:02	
=7982	=34	=D7	[NULL]	=13	=15	=2	=15	=100	=100	=828	=2	=01/27/2014 20:05:02	
=7983	=34	=D8	[NULL]	=10	=11	=2	=11	=125	=125	=807	=0	=12/12/2013 19:12:24	
=7984	=34	=D9	[NULL]	=14	=15	=2	=15	=125	=125	=819	=4	=01/25/2014 17:14:59	
=7985	=34	=E0	[NULL]	=11	=13	=2	=13	=75	=75	=854	=1	=01/24/2014 15:50:52	
=7986	=34	=E2	[NULL]	=16	=17	=2	=17	=100	=100	=957	=1	=01/10/2014 17:17:49	
=7987	=34	=E4	[NULL]	=16	=20	=2	=20	=175	=175	=958	=1	=01/21/2014 15:50:48	
=7988	=34	=E6	[NULL]	=12	=15	=2	=15	=80	=80	=860	=14	=01/27/2014 15:51:01	
=7989	=34	=E8	[NULL]	=9	=13	=2	=13	=100	=100	=1213	=12	=01/27/2014 07:23:02	
=7990	=34	=F0	[NULL]	=11	=11	=2	=11	=100	=100	=1200	=3	=01/21/2014 15:50:48	
=7991	=34	=F2	[NULL]	=6	=6	=2	=11	=150	=150	=1314	=1	=12/31/2013 11:21:45	
=7992	=34	=F4	[NULL]	=6	=8	=2	=13	=100	=100	=1155	=1	=01/27/2014 12:04:30	
=7993	=34	=F6	[NULL]	=10	=12	=2	=17	=100	=100	=842	=7	=01/27/2014 11:37:09	
=7994	=34	=F8	[NULL]	=14	=15	=2	=15	=100	=100	=1246	=2	=01/25/2014 17:14:59	
=7995	=34	=H0	=A	=0	=0	=0	=0	=300	=50	=2	=0	[NULL]	
=7996	=34	=H1	=A	=0	=0	=-1000	=0	=300	=50	=2	=0	[NULL]	
=7997	=34	=H2	=A	=0	=0	=-1000	=0	=300	=50	=2	=0	[NULL]	
=7998	=34	=H3	=A	=0	=0	=-1000	=0	=300	=50	=2	=0	[NULL]	
=7999	=34	=H4	=A	=0	=0	=-1000	=0	=300	=50	=2	=0	[NULL]	
=8000	=34	=C8	[NULL]	=14	=15	=2	=15	=125	=125	=1017	=1	=01/27/2014 20:05:02	
=8001	=31	=A1	[NULL]	=0	=0	=-1000	[NULL]	=100	[NULL]	=1	=0	[NULL]	
=8002	=31	=A3	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=8003	=31	=A5	[NULL]	=0	=0	=-1000	=0	=100	=0	=1	=0	[NULL]	
=8004	=31	=A7	[NULL]	=0	=0	=-1000	[NULL]	=100	[NULL]	=1	=0	[NULL]	
=8005	=31	=A8	[NULL]	=0	=0	=-1000	[NULL]	=100	[NULL]	=1	=0	[NULL]	
=8006	=31	=A9	[NULL]	=0	=0	=-1000	[NULL]	=100	[NULL]	=1	=0	[NULL]	
=8007	=19	=B1	[NULL]	=0	=0	=-1000	=0	=120	=0	=1	=0	[NULL]	
=8008	=19	=B3	[NULL]	=0	=0	=-1000	=0	=140	=0	=1	=0	[NULL]	
=8009	=19	=B5	[NULL]	=0	=0	=-1000	=0	=160	=0	=1	=0	[NULL]	
=8010	=19	=B7	[NULL]	=0	=0	=-1000	=0	=180	=0	=1	=0	[NULL]	
=8011	=19	=B9	[NULL]	=0	=0	=-1000	=0	=300	=0	=1	=0	[NULL]	
=8012	=26	=F1	[NULL]	=0	=0	=-1000	=0	=520	=0	=1	=0	[NULL]	
=8013	=26	=F3	[NULL]	=0	=0	=-1000	=0	=540	=0	=1	=0	[NULL]	
=8014	=26	=F5	[NULL]	=0	=0	=-1000	=0	=560	=0	=1	=0	[NULL]	
=8015	=26	=F7	[NULL]	=0	=0	=-1000	=0	=580	=0	=1	=0	[NULL]	
=8016	=26	=F9	[NULL]	=0	=0	=-1000	=0	=600	=0	=1	=0	[NULL]	
