Id	MachineId	ItemId	Name	GroupName	Inventory	Par	Capacity	AlertLevel	PriceInCents	DesiredPriceInCents	CoilOrder	RowIndex	ColumnIndex	NameAlpha	NameNumber	VendsSinceInitializationQuantity	LastSaleDateTime	Deleted	CanBeRestored	
=4597	=24	=1287	=2	[NULL]	=1	=1	=3	=0	=0	[NULL]	=1	[NULL]	[NULL]	=	=2	=0	[NULL]	=False	=False	
=4598	=24	=1233	=3	[NULL]	=2	=2	=4	=0	=0	[NULL]	=2	[NULL]	[NULL]	=	=3	=0	[NULL]	=False	=False	
=4599	=24	=1236	=4	[NULL]	=2	=2	=4	=0	=0	[NULL]	=3	[NULL]	[NULL]	=	=4	=0	[NULL]	=False	=False	
=4600	=24	=1237	=5	[NULL]	=2	=2	=4	=0	=0	[NULL]	=4	[NULL]	[NULL]	=	=5	=0	[NULL]	=False	=False	
=4601	=24	=1232	=6	[NULL]	=2	=2	=4	=0	=0	[NULL]	=5	[NULL]	[NULL]	=	=6	=0	[NULL]	=False	=False	
=4602	=24	=1231	=7	[NULL]	=2	=2	=2	=0	=0	[NULL]	=6	[NULL]	[NULL]	=	=7	=0	[NULL]	=False	=False	
=4603	=24	=1234	=8	[NULL]	=3	=3	=4	=0	=0	[NULL]	=7	[NULL]	[NULL]	=	=8	=0	[NULL]	=False	=False	
=4604	=24	=1227	=9	[NULL]	=350	=400	=400	=0	=0	[NULL]	=8	[NULL]	[NULL]	=	=9	=0	[NULL]	=False	=False	
=4605	=24	=1226	=10	[NULL]	=400	=500	=500	=0	=0	[NULL]	=9	[NULL]	[NULL]	=	=10	=0	[NULL]	=False	=False	
=4606	=33	=1286	=1	[NULL]	=2	=2	=4	=0	=0	[NULL]	=0	[NULL]	[NULL]	=	=1	=0	[NULL]	=False	=False	
=4607	=33	=1287	=2	[NULL]	=1	=1	=3	=0	=0	[NULL]	=1	[NULL]	[NULL]	=	=2	=0	[NULL]	=False	=False	
=4608	=33	=1233	=3	[NULL]	=2	=2	=4	=0	=0	[NULL]	=2	[NULL]	[NULL]	=	=3	=0	[NULL]	=False	=False	
=4609	=33	=1236	=4	[NULL]	=2	=2	=4	=0	=0	[NULL]	=3	[NULL]	[NULL]	=	=4	=0	[NULL]	=False	=False	
=4610	=33	=1237	=5	[NULL]	=2	=2	=4	=0	=0	[NULL]	=4	[NULL]	[NULL]	=	=5	=0	[NULL]	=False	=False	
=4611	=33	=1232	=6	[NULL]	=2	=2	=4	=0	=0	[NULL]	=5	[NULL]	[NULL]	=	=6	=0	[NULL]	=False	=False	
=4612	=33	=1231	=7	[NULL]	=1	=1	=1	=0	=0	[NULL]	=6	[NULL]	[NULL]	=	=7	=0	[NULL]	=False	=False	
=4613	=33	=1234	=8	[NULL]	=2	=3	=4	=0	=0	[NULL]	=7	[NULL]	[NULL]	=	=8	=0	[NULL]	=False	=False	
=4614	=33	=1227	=9	[NULL]	=325	=400	=400	=0	=0	[NULL]	=8	[NULL]	[NULL]	=	=9	=0	[NULL]	=False	=False	
=4615	=33	=1226	=10	[NULL]	=300	=300	=700	=0	=0	[NULL]	=9	[NULL]	[NULL]	=	=10	=0	[NULL]	=False	=False	
=4616	=8	=1219	=1	[NULL]	=5	=5	=5	=0	=0	[NULL]	=0	[NULL]	[NULL]	=	=1	=0	[NULL]	=True	=True	
=4617	=8	=1220	=2	[NULL]	=2	=2	=3	=0	=0	[NULL]	=1	[NULL]	[NULL]	=	=2	=0	[NULL]	=True	=True	
=4618	=8	=1221	=3	[NULL]	=2	=2	=4	=0	=0	[NULL]	=2	[NULL]	[NULL]	=	=3	=0	[NULL]	=True	=True	
=4619	=8	=1231	=4	[NULL]	=2	=1	=4	=0	=0	[NULL]	=3	[NULL]	[NULL]	=	=4	=0	[NULL]	=True	=True	
=4620	=8	=1222	=5	[NULL]	=5	=5	=5	=0	=0	[NULL]	=4	[NULL]	[NULL]	=	=5	=0	[NULL]	=True	=True	
=4621	=8	=1223	=6	[NULL]	=2	=2	=4	=0	=0	[NULL]	=5	[NULL]	[NULL]	=	=6	=0	[NULL]	=True	=True	
=4622	=8	=1218	=7	[NULL]	=2	=2	=2	=0	=0	[NULL]	=6	[NULL]	[NULL]	=	=7	=0	[NULL]	=True	=True	
=4624	=8	=1225	=9	[NULL]	=175	=300	=700	=0	=0	[NULL]	=8	[NULL]	[NULL]	=	=9	=0	[NULL]	=True	=True	
=4625	=8	=1224	=10	[NULL]	=150	=150	=200	=0	=0	[NULL]	=9	[NULL]	[NULL]	=	=10	=0	[NULL]	=True	=True	
=5608	=17	=1009	=A0	[NULL]	=7	=9	=9	=1	=100	=100	=1	[NULL]	[NULL]	=A	=0	=3	=08/15/2013 09:32:39	=False	=False	
=5609	=17	=868	=A2	[NULL]	=9	=9	=9	=1	=100	=100	=2	[NULL]	[NULL]	=A	=2	=0	=07/24/2013 22:14:33	=False	=False	
=5610	=17	=1362	=A4	[NULL]	=8	=9	=9	=1	=100	=100	=3	[NULL]	[NULL]	=A	=4	=5	=08/19/2013 21:34:42	=False	=False	
=5611	=17	=869	=A6	[NULL]	=4	=9	=9	=1	=100	=100	=4	[NULL]	[NULL]	=A	=6	=3	=08/20/2013 17:34:44	=False	=False	
=5612	=17	=957	=B0	[NULL]	=10	=11	=11	=2	=80	=80	=5	[NULL]	[NULL]	=B	=0	=3	=08/20/2013 13:34:37	=False	=False	
=5613	=17	=829	=B2	[NULL]	=10	=11	=11	=2	=80	=80	=6	[NULL]	[NULL]	=B	=2	=1	=08/20/2013 17:34:44	=False	=False	
=5614	=17	=825	=B4	[NULL]	=13	=13	=13	=2	=80	=80	=7	[NULL]	[NULL]	=B	=4	=3	=08/19/2013 09:32:54	=False	=False	
=5615	=17	=851	=B6	[NULL]	=9	=11	=11	=2	=100	=100	=8	[NULL]	[NULL]	=B	=6	=2	=08/20/2013 17:34:44	=False	=False	
=5616	=17	=843	=C0	[NULL]	=10	=11	=11	=2	=150	=150	=9	[NULL]	[NULL]	=C	=0	=1	=08/19/2013 17:34:49	=False	=False	
=5617	=17	=1158	=C2	[NULL]	=15	=15	=15	=2	=80	=80	=10	[NULL]	[NULL]	=C	=2	=6	=08/19/2013 17:34:49	=False	=False	
=5618	=17	=827	=C4	[NULL]	=10	=13	=13	=2	=80	=80	=11	[NULL]	[NULL]	=C	=4	=1	=08/21/2013 09:34:56	=False	=False	
=5619	=17	=844	=C6	[NULL]	=10	=11	=11	=2	=80	=80	=12	[NULL]	[NULL]	=C	=6	=1	=08/15/2013 13:32:32	=False	=False	
=5620	=17	=822	=D0	[NULL]	=7	=12	=17	=2	=150	=150	=13	[NULL]	[NULL]	=D	=0	=3	=08/20/2013 11:57:02	=False	=False	
=5621	=17	=815	=D1	[NULL]	=8	=10	=17	=2	=125	=125	=14	[NULL]	[NULL]	=D	=1	=1	=08/12/2013 17:30:30	=False	=False	
=5622	=17	=1338	=D2	[NULL]	=4	=6	=17	=2	=200	=200	=15	[NULL]	[NULL]	=D	=2	=2	=08/20/2013 11:57:02	=False	=False	
=5623	=17	=1365	=D3	[NULL]	=10	=10	=10	=4	=80	=80	=16	[NULL]	[NULL]	=D	=3	=3	=08/19/2013 13:34:42	=False	=False	
=5624	=17	=796	=D4	[NULL]	=8	=10	=20	=2	=125	=125	=17	[NULL]	[NULL]	=D	=4	=4	=08/13/2013 13:30:22	=False	=False	
=5625	=17	=1277	=D5	[NULL]	=7	=10	=20	=2	=125	=125	=18	[NULL]	[NULL]	=D	=5	=0	=07/30/2013 18:16:43	=False	=False	
=5626	=17	=807	=D6	[NULL]	=10	=10	=15	=2	=125	=125	=19	[NULL]	[NULL]	=D	=6	=0	=07/31/2013 10:33:39	=False	=False	
=5627	=17	=799	=D7	[NULL]	=10	=10	=15	=2	=125	=125	=20	[NULL]	[NULL]	=D	=7	=4	=08/20/2013 09:34:47	=False	=False	
=5628	=17	=855	=E0	[NULL]	=11	=12	=17	=2	=75	=75	=21	[NULL]	[NULL]	=E	=0	=3	=08/20/2013 11:57:02	=False	=False	
=5629	=17	=1213	=E2	[NULL]	=8	=8	=13	=2	=100	=100	=22	[NULL]	[NULL]	=E	=2	=0	=07/31/2013 18:23:50	=False	=False	
=5630	=17	=1340	=E4	[NULL]	=8	=8	=20	=2	=125	=125	=23	[NULL]	[NULL]	=E	=4	=5	=08/12/2013 17:30:30	=False	=False	
=5631	=17	=860	=E6	[NULL]	=13	=15	=15	=2	=75	=75	=24	[NULL]	[NULL]	=E	=6	=6	=08/21/2013 21:34:46	=False	=False	
=5632	=17	=857	=F0	[NULL]	=6	=6	=11	=2	=75	=75	=25	[NULL]	[NULL]	=F	=0	=2	=08/14/2013 17:32:29	=False	=False	
=5633	=17	=1077	=F2	[NULL]	=5	=6	=15	=2	=125	=125	=26	[NULL]	[NULL]	=F	=2	=0	=07/19/2013 14:04:07	=False	=False	
=5634	=17	=842	=F4	[NULL]	=9	=9	=17	=2	=100	=100	=27	[NULL]	[NULL]	=F	=4	=9	=08/20/2013 09:34:47	=False	=False	
=5635	=17	=1246	=F6	[NULL]	=8	=8	=15	=2	=100	=100	=28	[NULL]	[NULL]	=F	=6	=2	=08/17/2013 13:32:36	=False	=False	
=5636	=17	=2	=H0	=9	=0	=0	[NULL]	=0	=50	=50	=29	[NULL]	[NULL]	=H	=0	=0	[NULL]	=False	=False	
=5637	=17	=2	=H1	=9	=0	=0	[NULL]	=-1000	=50	=50	=30	[NULL]	[NULL]	=H	=1	=0	[NULL]	=False	=False	
=5638	=17	=2	=H2	=9	=0	=0	[NULL]	=-1000	=50	=50	=31	[NULL]	[NULL]	=H	=2	=0	[NULL]	=False	=False	
=5639	=17	=2	=H3	=9	=0	=0	[NULL]	=-1000	=50	=50	=32	[NULL]	[NULL]	=H	=3	=0	[NULL]	=False	=False	
=5640	=17	=2	=H4	=9	=0	=0	[NULL]	=-1000	=50	=50	=33	[NULL]	[NULL]	=H	=4	=0	[NULL]	=False	=False	
=5789	=34	=866	=A0	[NULL]	=6	=9	=9	=1	=100	=100	=1	[NULL]	[NULL]	=A	=0	=2	=08/20/2013 13:50:12	=False	=False	
=5790	=34	=868	=A2	[NULL]	=7	=9	=9	=1	=100	=100	=2	[NULL]	[NULL]	=A	=2	=2	=08/16/2013 17:49:46	=False	=False	
=5791	=34	=1362	=A4	[NULL]	=6	=9	=9	=1	=100	=100	=3	[NULL]	[NULL]	=A	=4	=3	=08/21/2013 17:52:16	=False	=False	
=5792	=34	=869	=A6	[NULL]	=8	=9	=9	=1	=100	=100	=4	[NULL]	[NULL]	=A	=6	=6	=08/19/2013 17:50:14	=False	=False	
=5793	=34	=966	=A8	[NULL]	=8	=9	=9	=1	=100	=100	=5	[NULL]	[NULL]	=A	=8	=1	=08/19/2013 21:50:08	=False	=False	
=5794	=34	=1328	=B0	[NULL]	=5	=13	=13	=2	=100	=100	=6	[NULL]	[NULL]	=B	=0	=1	=08/20/2013 13:50:12	=False	=False	
=5795	=34	=870	=B2	[NULL]	=6	=6	=6	=1	=100	=100	=7	[NULL]	[NULL]	=B	=2	=1	=08/10/2013 13:45:36	=False	=False	
=5796	=34	=812	=B4	[NULL]	=14	=15	=15	=2	=175	=175	=8	[NULL]	[NULL]	=B	=4	=1	=08/09/2013 17:45:16	=False	=False	
=5797	=34	=847	=B6	[NULL]	=9	=11	=11	=2	=125	=125	=9	[NULL]	[NULL]	=B	=6	=1	=08/15/2013 13:47:50	=False	=False	
=5798	=34	=851	=B8	[NULL]	=10	=11	=11	=2	=100	=100	=10	[NULL]	[NULL]	=B	=8	=0	=07/29/2013 13:31:34	=False	=False	
=5799	=34	=845	=C0	[NULL]	=10	=11	=11	=2	=80	=80	=11	[NULL]	[NULL]	=C	=0	=1	=08/15/2013 09:47:46	=False	=False	
=5800	=34	=829	=C2	[NULL]	=142	=13	=13	=2	=80	=80	=12	[NULL]	[NULL]	=C	=2	=3	=08/20/2013 08:10:50	=False	=False	
=5801	=34	=1158	=C4	[NULL]	=12	=15	=15	=2	=80	=80	=13	[NULL]	[NULL]	=C	=4	=2	=08/17/2013 13:49:50	=False	=False	
=5802	=34	=843	=C6	[NULL]	=9	=11	=11	=2	=150	=150	=14	[NULL]	[NULL]	=C	=6	=1	=08/16/2013 17:49:46	=False	=False	
=5803	=34	=1017	=C8	[NULL]	=12	=15	=15	=2	=125	=125	=15	[NULL]	[NULL]	=C	=8	=3	=08/20/2013 17:50:08	=False	=False	
=5804	=34	=1289	=D0	[NULL]	=24	=25	=30	=4	=100	=100	=16	[NULL]	[NULL]	=D	=0	=0	=07/29/2013 13:31:34	=False	=False	
=5805	=34	=1241	=D1	[NULL]	=12	=17	=17	=2	=150	=150	=17	[NULL]	[NULL]	=D	=1	=5	=08/22/2013 01:52:08	=False	=False	
=5806	=34	=797	=D2	[NULL]	=16	=17	=17	=2	=125	=125	=18	[NULL]	[NULL]	=D	=2	=1	=08/07/2013 13:45:18	=False	=False	
=5807	=34	=799	=D3	[NULL]	=16	=17	=17	=2	=125	=125	=19	[NULL]	[NULL]	=D	=3	=0	=07/31/2013 17:42:55	=False	=False	
=5808	=34	=811	=D4	[NULL]	=14	=17	=17	=2	=125	=125	=20	[NULL]	[NULL]	=D	=4	=3	=08/20/2013 17:50:08	=False	=False	
=5809	=34	=807	=D5	[NULL]	=18	=20	=20	=2	=125	=125	=21	[NULL]	[NULL]	=D	=5	=1	=08/15/2013 13:47:50	=False	=False	
=5810	=34	=815	=D6	[NULL]	=14	=15	=15	=2	=125	=125	=22	[NULL]	[NULL]	=D	=6	=1	=08/20/2013 13:50:12	=False	=False	
=5811	=34	=828	=D7	[NULL]	=13	=15	=15	=2	=100	=100	=23	[NULL]	[NULL]	=D	=7	=2	=08/20/2013 21:50:03	=False	=False	
=5812	=34	=796	=D8	[NULL]	=10	=11	=11	=2	=125	=125	=24	[NULL]	[NULL]	=D	=8	=1	=08/20/2013 21:50:03	=False	=False	
=5813	=34	=819	=D9	[NULL]	=14	=15	=15	=2	=125	=125	=25	[NULL]	[NULL]	=D	=9	=2	=08/20/2013 17:50:08	=False	=False	
=5814	=34	=854	=E0	[NULL]	=8	=13	=13	=2	=75	=75	=26	[NULL]	[NULL]	=E	=0	=3	=08/19/2013 21:50:08	=False	=False	
=5815	=34	=957	=E2	[NULL]	=17	=17	=17	=2	=80	=80	=27	[NULL]	[NULL]	=E	=2	=2	=08/13/2013 13:47:40	=False	=False	
=5816	=34	=958	=E4	[NULL]	=15	=20	=20	=2	=175	=175	=28	[NULL]	[NULL]	=E	=4	=5	=08/21/2013 09:52:11	=False	=False	
=5817	=34	=860	=E6	[NULL]	=11	=15	=15	=2	=75	=75	=29	[NULL]	[NULL]	=E	=6	=3	=08/21/2013 21:52:13	=False	=False	
=5818	=34	=1213	=E8	[NULL]	=11	=13	=13	=2	=100	=100	=30	[NULL]	[NULL]	=E	=8	=7	=08/21/2013 21:52:13	=False	=False	
=5819	=34	=1077	=F0	[NULL]	=6	=6	=11	=2	=125	=125	=31	[NULL]	[NULL]	=F	=0	=2	=08/16/2013 13:49:53	=False	=False	
=5820	=34	=1076	=F2	[NULL]	=3	=6	=11	=2	=125	=125	=32	[NULL]	[NULL]	=F	=2	=3	=08/21/2013 21:52:13	=False	=False	
=5821	=34	=1155	=F4	[NULL]	=7	=8	=13	=2	=100	=100	=33	[NULL]	[NULL]	=F	=4	=1	=08/10/2013 13:45:36	=False	=False	
=5822	=34	=842	=F6	[NULL]	=10	=12	=17	=2	=100	=100	=34	[NULL]	[NULL]	=F	=6	=5	=08/20/2013 17:50:08	=False	=False	
=5823	=34	=1246	=F8	[NULL]	=15	=15	=15	=2	=100	=100	=35	[NULL]	[NULL]	=F	=8	=3	=08/16/2013 17:49:46	=False	=False	
=5824	=34	=2	=H0	=A	=0	=0	=0	=0	=300	=50	=36	[NULL]	[NULL]	=H	=0	=0	[NULL]	=False	=False	
=5825	=34	=2	=H1	=A	=0	=0	=0	=-1000	=300	=50	=37	[NULL]	[NULL]	=H	=1	=0	[NULL]	=False	=False	
=5826	=34	=2	=H2	=A	=0	=0	=0	=-1000	=300	=50	=38	[NULL]	[NULL]	=H	=2	=0	[NULL]	=False	=False	
=5827	=34	=2	=H3	=A	=0	=0	=0	=-1000	=300	=50	=39	[NULL]	[NULL]	=H	=3	=0	[NULL]	=False	=False	
=5828	=34	=2	=H4	=A	=0	=0	=0	=-1000	=300	=50	=40	[NULL]	[NULL]	=H	=4	=0	[NULL]	=False	=False	
=5905	=21	=870	=A0	[NULL]	=7	=9	=9	=2	=100	=100	=1	[NULL]	[NULL]	=A	=0	=3	=08/19/2013 16:48:08	=False	=False	
=5906	=21	=966	=A2	[NULL]	=7	=9	=9	=2	=100	=100	=2	[NULL]	[NULL]	=A	=2	=7	=08/15/2013 12:45:38	=False	=False	
=5907	=21	=868	=A4	[NULL]	=6	=9	=9	=2	=100	=100	=3	[NULL]	[NULL]	=A	=4	=7	=08/19/2013 16:48:08	=False	=False	
=5908	=21	=1362	=A6	[NULL]	=7	=9	=9	=2	=100	=100	=4	[NULL]	[NULL]	=A	=6	=4	=08/21/2013 20:48:20	=False	=False	
=5909	=21	=869	=A8	[NULL]	=6	=9	=9	=2	=100	=100	=5	[NULL]	[NULL]	=A	=8	=1	=08/16/2013 12:45:58	=False	=False	
=5910	=21	=1246	=B0	[NULL]	=11	=13	=13	=3	=100	=100	=6	[NULL]	[NULL]	=B	=0	=3	=08/19/2013 12:48:13	=False	=False	
=5911	=21	=1006	=B2	[NULL]	=8	=11	=11	=2	=80	=80	=7	[NULL]	[NULL]	=B	=2	=2	=08/12/2013 16:10:14	=False	=False	
=5912	=21	=827	=B4	[NULL]	=7	=13	=13	=2	=80	=80	=8	[NULL]	[NULL]	=B	=4	=3	=08/17/2013 12:45:50	=False	=False	
=5913	=21	=866	=B6	[NULL]	=11	=11	=11	=1	=100	=100	=9	[NULL]	[NULL]	=B	=6	=5	=08/15/2013 16:45:46	=False	=False	
=5914	=21	=851	=B8	[NULL]	=9	=11	=11	=2	=100	=100	=10	[NULL]	[NULL]	=B	=8	=1	=08/21/2013 20:48:20	=False	=False	
=5915	=21	=843	=C0	[NULL]	=5	=9	=11	=2	=150	=150	=11	[NULL]	[NULL]	=C	=0	=7	=08/21/2013 16:48:11	=False	=False	
=5916	=21	=958	=C2	[NULL]	=9	=10	=13	=2	=175	=175	=12	[NULL]	[NULL]	=C	=2	=0	=07/18/2013 12:33:44	=False	=False	
=5917	=21	=812	=C4	[NULL]	=8	=11	=11	=2	=175	=175	=13	[NULL]	[NULL]	=C	=4	=2	=08/21/2013 12:48:17	=False	=False	
=5918	=21	=847	=C6	[NULL]	=11	=13	=13	=3	=125	=125	=14	[NULL]	[NULL]	=C	=6	=2	=08/19/2013 16:48:08	=False	=False	
=5919	=21	=845	=C8	[NULL]	=9	=11	=11	=2	=80	=80	=15	[NULL]	[NULL]	=C	=8	=1	=08/16/2013 20:45:45	=False	=False	
=5920	=21	=819	=D0	[NULL]	=6	=10	=17	=3	=125	=125	=16	[NULL]	[NULL]	=D	=0	=5	=08/20/2013 16:48:04	=False	=False	
=5921	=21	=1367	=D1	[NULL]	=8	=10	=17	=3	=100	=100	=17	[NULL]	[NULL]	=D	=1	=1	=08/19/2013 16:48:08	=False	=False	
=5922	=21	=1365	=D2	[NULL]	=16	=17	=17	=3	=80	=80	=18	[NULL]	[NULL]	=D	=2	=0	=07/31/2013 11:49:14	=False	=False	
=5923	=21	=811	=D3	[NULL]	=11	=17	=17	=3	=125	=125	=19	[NULL]	[NULL]	=D	=3	=4	=08/15/2013 16:45:46	=False	=False	
=5924	=21	=799	=D4	[NULL]	=12	=17	=17	=3	=125	=125	=20	[NULL]	[NULL]	=D	=4	=5	=08/20/2013 20:48:10	=False	=False	
=5925	=21	=797	=D5	[NULL]	=8	=12	=17	=2	=125	=125	=21	[NULL]	[NULL]	=D	=5	=3	=08/21/2013 16:48:11	=False	=False	
=5926	=21	=837	=D6	[NULL]	=7	=10	=17	=3	=75	=75	=22	[NULL]	[NULL]	=D	=6	=3	=08/21/2013 16:48:11	=False	=False	
=5927	=21	=828	=D7	[NULL]	=11	=12	=17	=3	=100	=100	=23	[NULL]	[NULL]	=D	=7	=0	=08/01/2013 12:38:43	=False	=False	
=5928	=21	=815	=D8	[NULL]	=8	=8	=17	=3	=125	=125	=24	[NULL]	[NULL]	=D	=8	=1	=08/12/2013 15:40:07	=False	=False	
=5929	=21	=903	=D9	[NULL]	=5	=6	=9	=3	=300	=300	=25	[NULL]	[NULL]	=D	=9	=2	=08/13/2013 12:45:40	=False	=False	
=5930	=21	=844	=E0	[NULL]	=14	=15	=15	=3	=80	=80	=26	[NULL]	[NULL]	=E	=0	=3	=08/20/2013 16:48:04	=False	=False	
=5931	=21	=829	=E2	[NULL]	=13	=15	=15	=3	=80	=80	=27	[NULL]	[NULL]	=E	=2	=2	=08/20/2013 16:48:04	=False	=False	
=5932	=21	=857	=E4	[NULL]	=8	=15	=15	=3	=75	=75	=28	[NULL]	[NULL]	=E	=4	=11	=08/21/2013 16:48:11	=False	=False	
=5933	=21	=1338	=E6	[NULL]	=5	=8	=15	=3	=200	=200	=29	[NULL]	[NULL]	=E	=6	=4	=08/14/2013 16:45:53	=False	=False	
=5934	=21	=831	=E7	[NULL]	=9	=10	=15	=3	=75	=75	=30	[NULL]	[NULL]	=E	=7	=1	=08/15/2013 16:45:46	=False	=False	
=5935	=21	=1128	=E8	[NULL]	=6	=10	=11	=2	=100	=100	=31	[NULL]	[NULL]	=E	=8	=2	=08/21/2013 16:48:11	=False	=False	
=5936	=21	=1155	=F0	[NULL]	=10	=11	=11	=2	=100	=100	=32	[NULL]	[NULL]	=F	=0	=0	=07/30/2013 20:40:41	=False	=False	
=5937	=21	=1076	=F2	[NULL]	=6	=6	=9	=1	=125	=125	=33	[NULL]	[NULL]	=F	=2	=4	=08/16/2013 08:45:49	=False	=False	
=5938	=21	=842	=F4	[NULL]	=8	=11	=11	=2	=100	=100	=34	[NULL]	[NULL]	=F	=4	=6	=08/21/2013 12:48:17	=False	=False	
=5939	=21	=1077	=F6	[NULL]	=4	=6	=9	=2	=125	=125	=35	[NULL]	[NULL]	=F	=6	=4	=08/15/2013 16:45:46	=False	=False	
=5940	=21	=1010	=F8	[NULL]	=11	=11	=11	=2	=75	=75	=36	[NULL]	[NULL]	=F	=8	=10	=08/17/2013 16:45:59	=False	=False	
=6125	=29	=868	=A0	[NULL]	=7	=9	=9	=2	=100	=100	=1	[NULL]	[NULL]	=A	=0	=3	=08/14/2013 20:55:38	=False	=False	
=6126	=29	=869	=A2	[NULL]	=8	=9	=9	=1	=100	=100	=2	[NULL]	[NULL]	=A	=2	=7	=08/20/2013 16:59:53	=False	=False	
=6127	=29	=966	=A4	[NULL]	=8	=9	=9	=1	=100	=100	=3	[NULL]	[NULL]	=A	=4	=2	=08/17/2013 12:57:53	=False	=False	
=6128	=29	=814	=A6	[NULL]	=9	=13	=13	=2	=175	=175	=4	[NULL]	[NULL]	=A	=6	=5	=08/21/2013 16:59:58	=False	=False	
=6129	=29	=1186	=A8	[NULL]	=6	=6	=11	=2	=250	=250	=5	[NULL]	[NULL]	=A	=8	=0	=07/31/2013 15:50:18	=False	=False	
=6130	=29	=1009	=B0	[NULL]	=9	=9	=9	=1	=100	=100	=6	[NULL]	[NULL]	=B	=0	=6	=08/16/2013 16:57:36	=False	=False	
=6131	=29	=964	=B2	[NULL]	=8	=9	=9	=1	=100	=100	=7	[NULL]	[NULL]	=B	=2	=5	=08/20/2013 16:59:53	=False	=False	
=6132	=29	=851	=B4	[NULL]	=11	=15	=15	=2	=100	=100	=8	[NULL]	[NULL]	=B	=4	=8	=08/21/2013 16:59:58	=False	=False	
=6133	=29	=957	=B6	[NULL]	=11	=11	=11	=1	=80	=80	=9	[NULL]	[NULL]	=B	=6	=2	=08/08/2013 16:52:59	=False	=False	
=6134	=29	=845	=B8	[NULL]	=11	=11	=11	=1	=80	=80	=10	[NULL]	[NULL]	=B	=8	=0	=07/22/2013 16:44:33	=False	=False	
=6135	=29	=1352	=C0	[NULL]	=5	=10	=17	=2	=125	=125	=11	[NULL]	[NULL]	=C	=0	=4	=08/16/2013 16:57:36	=False	=False	
=6136	=29	=796	=C1	[NULL]	=13	=17	=17	=2	=125	=125	=12	[NULL]	[NULL]	=C	=1	=9	=08/21/2013 16:59:58	=False	=False	
=6137	=29	=831	=C2	[NULL]	=15	=17	=17	=2	=75	=75	=13	[NULL]	[NULL]	=C	=2	=2	=08/14/2013 16:55:29	=False	=False	
=6138	=29	=799	=C3	[NULL]	=16	=17	=17	=2	=125	=125	=14	[NULL]	[NULL]	=C	=3	=4	=08/20/2013 12:59:59	=False	=False	
=6139	=29	=811	=C4	[NULL]	=16	=20	=20	=3	=125	=125	=15	[NULL]	[NULL]	=C	=4	=3	=08/12/2013 12:55:11	=False	=False	
=6140	=29	=828	=C5	[NULL]	=12	=12	=20	=2	=100	=100	=16	[NULL]	[NULL]	=C	=5	=1	=08/05/2013 16:52:50	=False	=False	
=6141	=29	=837	=C6	[NULL]	=4	=6	=15	=2	=75	=75	=17	[NULL]	[NULL]	=C	=6	=3	=08/21/2013 09:00:07	=False	=False	
=6142	=29	=1268	=C7	[NULL]	=5	=5	=15	=1	=125	=125	=18	[NULL]	[NULL]	=C	=7	=0	=07/24/2013 16:44:44	=False	=False	
=6143	=29	=822	=C8	[NULL]	=12	=15	=15	=2	=150	=150	=19	[NULL]	[NULL]	=C	=8	=3	=08/19/2013 16:57:52	=False	=False	
=6144	=29	=1351	=C9	[NULL]	=8	=8	=15	=1	=200	=200	=20	[NULL]	[NULL]	=C	=9	=0	=07/30/2013 12:48:27	=False	=False	
=6145	=29	=1213	=D0	[NULL]	=9	=11	=11	=2	=100	=100	=21	[NULL]	[NULL]	=D	=0	=13	=08/21/2013 13:00:03	=False	=False	
=6146	=29	=1017	=D2	[NULL]	=8	=9	=11	=2	=125	=125	=22	[NULL]	[NULL]	=D	=2	=5	=08/20/2013 16:59:53	=False	=False	
=6147	=29	=825	=D4	[NULL]	=11	=13	=13	=2	=80	=80	=23	[NULL]	[NULL]	=D	=4	=4	=08/21/2013 16:59:58	=False	=False	
=6148	=29	=844	=D6	[NULL]	=9	=13	=13	=2	=80	=80	=24	[NULL]	[NULL]	=D	=6	=2	=08/21/2013 13:00:03	=False	=False	
=6149	=29	=829	=D8	[NULL]	=12	=13	=13	=2	=80	=80	=25	[NULL]	[NULL]	=D	=8	=5	=08/21/2013 16:59:58	=False	=False	
=6150	=29	=1010	=E0	[NULL]	=8	=9	=9	=1	=75	=75	=26	[NULL]	[NULL]	=E	=0	=12	=08/21/2013 09:00:07	=False	=False	
=6151	=29	=854	=E2	[NULL]	=15	=15	=15	=2	=75	=75	=27	[NULL]	[NULL]	=E	=2	=8	=08/16/2013 16:57:36	=False	=False	
=6152	=29	=1158	=E4	[NULL]	=14	=15	=15	=2	=80	=80	=28	[NULL]	[NULL]	=E	=4	=14	=08/20/2013 16:59:53	=False	=False	
=6153	=29	=1083	=E6	[NULL]	=11	=15	=15	=2	=125	=125	=29	[NULL]	[NULL]	=E	=6	=3	=08/19/2013 16:57:52	=False	=False	
=6154	=29	=857	=E8	[NULL]	=12	=15	=15	=2	=75	=75	=30	[NULL]	[NULL]	=E	=8	=2	=08/14/2013 12:55:33	=False	=False	
=6155	=29	=1289	=F0	[NULL]	=11	=25	=30	=3	=100	=100	=31	[NULL]	[NULL]	=F	=0	=15	=08/20/2013 12:59:59	=False	=False	
=6156	=29	=1289	=F1	[NULL]	=14	=25	=30	=3	=100	=100	=32	[NULL]	[NULL]	=F	=1	=2	=08/12/2013 16:55:20	=False	=False	
