Id	ScheduleId	MachineId	DriverUserId	Deleted	UserSelected	CurrentSalesAmount	ProjectedSalesAmount	CurrentDepletedQuantity	ProjectedDepletedQuantity	CurrentDaysToMaxInterval	ProjectedDaysToMaxInterval	CurrentSalesQuantity	ProjectedSalesQuantity	DaysToService	DaysToServiceFromRestock	LeadMachineDaysToServiceFromRestock	CashTriggered	DepletionTriggered	ServiceIntervalTriggered	LeadMachineTriggered	LeadMachineId	SaleQuantityLimitTriggered	IsInventoryNeeded	IsCollectionNeeded	ScheduleType	DynamicDepletionType	DynamicDepletionLimit	DynamicMaxAmount	DynamicMaxServiceIntervalInDays	DynamicSaleQuantityLimit	DynamicSaleQuantityLimitCoilName	StaticMaxServiceIntervalInDays	StaticMaxServiceIntervalFlexibilityInDays	BackForecasted	NextWeeklyScheduleDateOnly	LastRestockDateTime	MovedFromScheduleMachineId	MoveToNextSchedule	UpdatedBy	IsRecentUpdatedDateTime	CreatedBy	
=30489	=2391	=999943	[NULL]	=False	=True	=0.0000	=0.0000	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=1	=5	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Static	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	=12/17/2013 00:00:00	[NULL]	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30490	=2391	=999949	[NULL]	=False	=True	=3.7500	=3.7500	=0	=0	=22	=18	[NULL]	[NULL]	=18	=22	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Item	=1	[NULL]	=21	[NULL]	[NULL]	[NULL]	[NULL]	=True	[NULL]	=12/09/2013 10:08:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
=30491	=2392	=999945	[NULL]	=True	=False	=0.0000	=0.0000	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=0	=4	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=False	=Static	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	=12/16/2013 00:00:00	[NULL]	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30492	=2392	=999963	[NULL]	=False	=False	=0.0000	=0.0000	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=0	=4	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Static	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	=12/16/2013 00:00:00	=12/11/2013 08:00:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30493	=2392	=999985	[NULL]	=True	=False	=59.8000	=75.2304	=1	=1	=4	=0	[NULL]	[NULL]	=0	=4	[NULL]	=False	=False	=True	=False	[NULL]	=False	=True	=True	=Dynamic	=Item	=4	=300	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/25/2013 09:52:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30494	=2392	=999986	[NULL]	=False	=False	=61.8000	=81.4337	=1	=2	=13	=9	[NULL]	[NULL]	=4	=8	=4	=False	=False	=False	=True	=999985	=False	=False	=True	=Dynamic	=Item	=4	=300	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/04/2013 08:40:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30495	=2392	=999987	[NULL]	=False	=False	=11.5000	=22.3831	=0	=0	=26	=22	[NULL]	[NULL]	=11	=15	=4	=False	=False	=False	=True	=999985	=False	=True	=True	=Dynamic	=Coil	=1	=300	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/10/2013 09:42:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30496	=2392	=999989	[NULL]	=False	=False	=22.5000	=40.9754	=0	=0	=19	=15	[NULL]	[NULL]	=5	=9	=4	=False	=False	=False	=True	=999985	=False	=True	=True	=Dynamic	=Item	=1	=200	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/10/2013 09:55:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30497	=2392	=999990	[NULL]	=False	=False	=31.7500	=39.3522	=0	=0	=4	=0	[NULL]	[NULL]	=0	=4	[NULL]	=False	=False	=True	=False	[NULL]	=False	=False	=True	=Dynamic	=Coil	=1	=200	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/25/2013 10:01:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30498	=2392	=999991	[NULL]	=False	=False	=12.7500	=17.9385	=0	=0	=20	=16	[NULL]	[NULL]	=4	=8	=4	=False	=False	=False	=True	=999985	=False	=False	=True	=Dynamic	=Item	=1	=300	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/04/2013 08:15:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30499	=2392	=1014674	[NULL]	=False	=False	=31.1500	=163.1410	=1	=2	=20	=16	[NULL]	[NULL]	=1	=5	=4	=False	=False	=False	=True	=1157801	=False	=False	=True	=Dynamic	=Item	=4	=300	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/11/2013 13:58:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30500	=2392	=1146952	[NULL]	=False	=False	=66.9500	=109.6681	=3	=3	=27	=23	[NULL]	[NULL]	=3	=7	=4	=False	=False	=False	=True	=1157801	=False	=False	=True	=Dynamic	=Item	=4	=400	=30	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/09/2013 12:21:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30501	=2392	=1151861	[NULL]	=False	=False	=121.1000	=163.7784	=0	=1	=4	=0	[NULL]	[NULL]	=0	=4	[NULL]	=False	=False	=True	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=3	=250	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/25/2013 12:42:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30502	=2392	=1157751	[NULL]	=False	=False	=92.3500	=182.8035	=1	=4	=18	=14	[NULL]	[NULL]	=0	=4	[NULL]	=False	=True	=False	=False	[NULL]	=False	=True	=True	=Dynamic	=Coil	=4	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/09/2013 13:07:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30503	=2392	=1157779	[NULL]	=False	=False	=85.5000	=172.0932	=0	=2	=11	=7	[NULL]	[NULL]	=2	=6	=4	=False	=False	=False	=True	=1157801	=False	=True	=True	=Dynamic	=Item	=4	=250	=14	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/09/2013 13:17:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30504	=2392	=1157781	[NULL]	=False	=False	=1.0000	=1.0000	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=0	=4	[NULL]	=False	=False	=False	=False	[NULL]	=False	=True	=True	=Static	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=True	=12/16/2013 00:00:00	=05/13/2013 12:28:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30505	=2392	=1157801	[NULL]	=False	=False	=25.0000	=212.1564	=1	=4	=20	=16	[NULL]	[NULL]	=0	=4	[NULL]	=False	=True	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/11/2013 14:29:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30506	=2392	=1174705	[NULL]	=False	=False	=44.9000	=57.6494	=1	=1	=13	=9	[NULL]	[NULL]	=5	=9	=2	=False	=False	=False	=True	=1174759	=False	=True	=True	=Dynamic	=Item	=4	=250	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/27/2013 09:24:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30507	=2392	=1174759	[NULL]	=False	=False	=112.6500	=134.0072	=1	=5	=13	=9	[NULL]	[NULL]	=0	=2	[NULL]	=False	=True	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=250	=28	[NULL]	[NULL]	[NULL]	[NULL]	=True	[NULL]	=11/27/2013 09:05:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30508	=2392	=1174952	[NULL]	=False	=False	=30.1000	=42.6664	=0	=0	=13	=9	[NULL]	[NULL]	=5	=9	=2	=False	=False	=False	=True	=1174759	=False	=False	=True	=Dynamic	=Item	=4	=250	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/27/2013 09:39:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30509	=2392	=1181685	[NULL]	=False	=False	=59.4500	=81.8154	=1	=2	=11	=7	[NULL]	[NULL]	=4	=8	=4	=False	=False	=False	=True	=1151861	=False	=False	=True	=Dynamic	=Coil	=4	=200	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/25/2013 12:19:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30510	=2392	=1181945	[NULL]	=False	=False	=44.7500	=54.2670	=0	=0	=13	=9	[NULL]	[NULL]	=3	=7	=4	=False	=False	=False	=True	=999985	=False	=False	=True	=Dynamic	=Item	=1	=200	=28	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=11/27/2013 11:01:00	[NULL]	=False	=test@test.com	=True	=test@test.com	
=30511	=2392	=1047404	[NULL]	=False	=True	=124.1000	=166.5494	=5	=0	=22	=18	[NULL]	[NULL]	=9	=13	[NULL]	=False	=False	=False	=False	[NULL]	=False	=False	=True	=Dynamic	=Item	=4	=400	=21	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=12/06/2013 08:18:00	[NULL]	=False	[NULL]	[NULL]	=test@test.com	
