Id	CoilId	AlertLevel	Par	Capacity	DesiredPriceInCents	ItemId	CoilDeleted	GroupName	
=455	=272	=4	=12	=32	=175	=1146	=False	[NULL]	
=456	=273	=18	=72	=96	=125	=910	=False	=C	
=457	=274	=-1000	=0	=0	=125	=910	=False	=C	
=458	=275	=-1000	=0	=0	=125	=910	=False	=C	
=459	=276	=6	=24	=32	=150	=1012	=False	[NULL]	
=460	=276	=6	=16	=32	=175	=1012	=False	[NULL]	
=461	=277	=6	=24	=32	=150	=912	=False	[NULL]	
=462	=277	=6	=16	=32	=175	=912	=False	[NULL]	
=463	=278	=4	=12	=32	=150	=1132	=False	[NULL]	
=464	=279	=6	=24	=32	=100	=911	=False	[NULL]	
=465	=280	=6	=24	=32	=150	=990	=False	[NULL]	
=466	=280	=6	=16	=32	=175	=990	=False	[NULL]	
=467	=281	=4	=18	=32	=150	=998	=False	[NULL]	
=468	=281	=4	=16	=32	=175	=998	=False	[NULL]	
=469	=282	=4	=18	=32	=150	=999	=False	[NULL]	
=470	=282	=4	=16	=32	=175	=999	=False	[NULL]	
=471	=283	=4	=12	=32	=150	=992	=False	[NULL]	
=472	=284	=4	=12	=32	=150	=996	=False	[NULL]	
=473	=285	=4	=12	=32	=150	=995	=False	[NULL]	
=474	=286	=1	=9	=11	=100	=1269	=False	[NULL]	
=475	=286	=1	=9	=11	=100	=1276	=False	[NULL]	
=476	=286	=1	=9	=11	=100	=1348	=False	[NULL]	
=477	=286	=1	=9	=11	=100	=1358	=False	[NULL]	
=478	=286	=1	=9	=11	=100	=1362	=False	[NULL]	
=479	=287	=1	=9	=9	=100	=869	=False	[NULL]	
=480	=288	=1	=9	=9	=100	=868	=False	[NULL]	
=481	=289	=1	=9	=9	=100	=1042	=False	[NULL]	
=482	=289	=1	=9	=9	=100	=870	=False	[NULL]	
=483	=290	=2	=11	=11	=75	=1272	=False	[NULL]	
=484	=290	=2	=11	=11	=100	=1272	=False	[NULL]	
=485	=290	=2	=11	=11	=100	=1362	=False	[NULL]	
=486	=290	=2	=11	=11	=100	=1328	=False	[NULL]	
=487	=290	=2	=11	=11	=75	=1328	=False	[NULL]	
=488	=290	=2	=11	=11	=75	=1358	=False	[NULL]	
=489	=290	=2	=11	=11	=100	=1328	=False	[NULL]	
=490	=291	=2	=11	=11	=75	=829	=False	[NULL]	
=491	=292	=2	=13	=13	=175	=851	=False	[NULL]	
=492	=293	=2	=11	=11	=125	=845	=False	[NULL]	
=493	=294	=2	=10	=15	=150	=1006	=False	[NULL]	
=494	=295	=2	=10	=15	=125	=847	=False	[NULL]	
=495	=296	=2	=13	=13	=75	=957	=False	[NULL]	
=496	=297	=2	=11	=11	=75	=958	=False	[NULL]	
=497	=298	=2	=17	=17	=125	=799	=False	[NULL]	
=498	=299	=2	=17	=17	=100	=831	=False	[NULL]	
=499	=300	=2	=17	=17	=100	=828	=False	[NULL]	
=500	=300	=2	=12	=17	=125	=1367	=False	[NULL]	
=501	=300	=2	=12	=17	=100	=1367	=False	[NULL]	
=502	=301	=2	=17	=17	=125	=807	=False	[NULL]	
=503	=302	=2	=20	=20	=125	=1191	=False	[NULL]	
=504	=302	=2	=12	=17	=100	=1191	=False	[NULL]	
=505	=302	=2	=12	=17	=75	=1191	=False	[NULL]	
=506	=302	=2	=10	=17	=125	=1191	=False	[NULL]	
=507	=302	=2	=10	=17	=125	=1083	=False	[NULL]	
=508	=302	=2	=17	=17	=100	=828	=False	[NULL]	
=509	=303	=2	=20	=20	=125	=811	=False	[NULL]	
=510	=304	=2	=15	=15	=125	=819	=False	[NULL]	
=511	=305	=2	=15	=15	=150	=1241	=False	[NULL]	
=512	=306	=2	=10	=17	=75	=854	=False	[NULL]	
=513	=307	=2	=17	=17	=100	=1246	=False	[NULL]	
=514	=308	=2	=20	=20	=75	=1158	=False	[NULL]	
=515	=309	=2	=15	=15	=75	=1010	=False	[NULL]	
=516	=310	=1	=4	=11	=125	=1076	=False	[NULL]	
=517	=310	=1	=4	=11	=150	=1076	=False	[NULL]	
=518	=310	=1	=4	=11	=150	=1312	=False	[NULL]	
=519	=310	=1	=4	=11	=125	=1076	=False	[NULL]	
=520	=310	=1	=6	=11	=125	=1076	=False	[NULL]	
=521	=311	=2	=12	=13	=100	=862	=False	[NULL]	
=522	=311	=2	=8	=13	=80	=862	=False	[NULL]	
=523	=312	=2	=12	=15	=100	=842	=False	[NULL]	
=524	=313	=2	=11	=11	=100	=964	=False	[NULL]	
=525	=314	=0	=0	[NULL]	=50	=2	=False	[NULL]	
=526	=315	=0	=0	[NULL]	=50	=2	=False	[NULL]	
=527	=316	=0	=0	[NULL]	=50	=2	=False	[NULL]	
=528	=317	=0	=0	[NULL]	=50	=2	=False	[NULL]	
=529	=318	=0	=0	[NULL]	=50	=2	=False	[NULL]	
=530	=352	=4	=24	=32	=150	=1012	=False	[NULL]	
=531	=352	=4	=24	=32	[NULL]	=1012	=False	[NULL]	
=532	=352	=4	=12	=32	[NULL]	=1012	=False	[NULL]	
=533	=353	=4	=24	=32	=150	=912	=False	[NULL]	
=534	=353	=4	=24	=32	[NULL]	=912	=False	[NULL]	
=535	=353	=4	=12	=32	[NULL]	=912	=False	[NULL]	
=536	=354	=4	=24	=32	=100	=911	=False	[NULL]	
=537	=354	=4	=24	=32	[NULL]	=911	=False	[NULL]	
=538	=355	=4	=12	=18	=350	=933	=False	[NULL]	
=539	=355	=4	=12	=18	[NULL]	=933	=False	[NULL]	
=540	=356	=4	=24	=32	=150	=990	=False	[NULL]	
=541	=356	=4	=24	=32	[NULL]	=990	=False	[NULL]	
=542	=356	=4	=12	=32	[NULL]	=990	=False	[NULL]	
=543	=357	=4	=12	=32	=150	=1131	=False	[NULL]	
=544	=357	=4	=12	=32	=150	=1131	=False	[NULL]	
=545	=357	=4	=12	=32	=150	=1373	=False	[NULL]	
=546	=357	=4	=12	=32	[NULL]	=1373	=False	[NULL]	
=547	=358	=4	=12	=32	=300	=919	=False	[NULL]	
=548	=358	=4	=12	=32	[NULL]	=919	=False	[NULL]	
=549	=359	=4	=12	=32	=150	=1132	=False	[NULL]	
=550	=359	=4	=12	=32	[NULL]	=1132	=False	[NULL]	
=551	=360	=4	=12	=32	=150	=999	=False	[NULL]	
=552	=360	=4	=12	=32	[NULL]	=999	=False	[NULL]	
=553	=361	=4	=12	=32	=150	=998	=False	[NULL]	
=554	=361	=4	=12	=32	[NULL]	=998	=False	[NULL]	
=555	=362	=1	=9	=9	=250	=937	=False	[NULL]	
=556	=363	=1	=8	=8	=250	=1094	=False	[NULL]	
=557	=364	=1	=9	=9	=250	=934	=False	[NULL]	
=558	=365	=1	=9	=9	=250	=1202	=False	[NULL]	
=559	=365	=1	=9	=9	=250	=1342	=False	[NULL]	
=560	=365	=1	=9	=9	=250	=936	=False	[NULL]	
=561	=366	=1	=7	=7	=275	=1203	=False	[NULL]	
=562	=366	=1	=9	=9	=250	=1341	=False	[NULL]	
=563	=367	=1	=7	=7	=275	=936	=False	[NULL]	
=564	=367	=1	=9	=9	=250	=1342	=False	[NULL]	
=565	=368	=1	=7	=7	=275	=904	=False	[NULL]	
=566	=369	=1	=9	=9	=275	=1148	=False	[NULL]	
=567	=370	=1	=9	=9	=250	=1149	=False	[NULL]	
=568	=371	=2	=16	=16	=150	=931	=False	=A	
=569	=372	=-1000	=0	=0	=150	=931	=False	=A	
=570	=373	=1	=8	=8	=150	=1174	=False	[NULL]	
=571	=374	=1	=8	=8	=125	=1028	=False	[NULL]	
=572	=374	=1	=32	=32	=175	=1028	=False	=B	
=573	=374	=1	=32	=32	=175	=910	=False	=B	
=574	=374	=1	=32	=32	=125	=910	=False	=B	
=575	=374	=4	=32	=32	=125	=910	=False	=B	
=576	=374	=2	=16	=16	=175	=947	=False	=B	
=577	=375	=4	=24	=24	=125	=910	=False	=B	
=578	=375	=-1000	=0	=0	=175	=910	=False	=B	
=579	=375	=-1000	=0	=0	=125	=910	=False	=B	
=580	=375	=-1000	=0	=0	=175	=947	=False	=B	
=581	=376	=-1000	=0	=0	=125	=910	=False	=B	
=582	=376	=-1000	=0	=0	=175	=910	=False	=B	
=583	=376	=-1000	=0	=0	=125	=910	=False	=B	
=584	=376	=2	=8	=8	=175	=1028	=False	=B	
=585	=377	=-1000	=0	=0	=125	=910	=False	=B	
=586	=377	=-1000	=0	=0	=175	=910	=False	=B	
=587	=377	=-1000	=0	=0	=125	=910	=False	=B	
=588	=377	=2	=8	=8	=175	=946	=False	=B	
=589	=378	=2	=16	=16	=150	=929	=False	=C	
=590	=379	=-1000	=0	=0	=150	=929	=False	=C	
=591	=380	=1	=8	=8	=150	=914	=False	[NULL]	
=592	=381	=1	=8	=8	=150	=922	=False	[NULL]	
=593	=381	=1	=16	=16	=175	=922	=False	=G	
=594	=382	=1	=8	=8	=150	=923	=False	[NULL]	
=595	=382	=-1000	=0	=0	=175	=922	=False	=G	
=596	=383	=1	=8	=8	=150	=927	=False	[NULL]	
=597	=384	=1	=8	=8	=150	=1022	=False	[NULL]	
=598	=384	=1	=8	=8	=175	=923	=False	[NULL]	
=599	=385	=2	=16	=16	=150	=926	=False	[NULL]	
=600	=386	=-1000	=0	=0	=150	=926	=False	[NULL]	
=601	=387	=2	=16	=16	=150	=921	=False	=G	
=602	=388	=-1000	=0	=0	=150	=921	=False	=G	
=603	=389	=1	=8	=8	=150	=938	=False	[NULL]	
=604	=389	=1	=8	=8	=190	=1327	=False	[NULL]	
=605	=390	=1	=8	=8	=150	=1036	=False	[NULL]	
=606	=390	=1	=8	=8	=175	=1028	=False	[NULL]	
=607	=390	=1	=8	=8	=190	=1244	=False	[NULL]	
=608	=391	=1	=8	=8	=150	=1170	=False	[NULL]	
=609	=392	=1	=8	=8	=175	=1154	=False	[NULL]	
=610	=392	=1	=8	=8	=190	=1105	=False	[NULL]	
=611	=393	=1	=8	=8	=175	=1146	=False	[NULL]	
=612	=393	=1	=8	=8	=190	=1073	=False	[NULL]	
=613	=394	=2	=16	=16	=150	=947	=False	=H	
=614	=394	=2	=8	=8	=190	=1074	=False	=H	
=615	=395	=-1000	=0	=0	=150	=947	=False	=H	
=616	=395	=2	=8	=8	=190	=1130	=False	=H	
=617	=396	=1	=8	=8	=150	=946	=False	[NULL]	
=618	=396	=1	=8	=8	=175	=1146	=False	[NULL]	
=619	=397	=1	=8	=8	=150	=1206	=False	[NULL]	
=620	=397	=1	=8	=8	=190	=1327	=False	[NULL]	
=621	=397	=1	=8	=8	=175	=1154	=False	[NULL]	
=622	=398	=1	=8	=8	=100	=1244	=False	[NULL]	
=623	=398	=1	=8	=8	=175	=938	=False	[NULL]	
=624	=399	=1	=8	=8	=175	=1105	=False	[NULL]	
=625	=399	=4	=32	=32	=125	=910	=False	[NULL]	
=626	=400	=1	=8	=8	=175	=1073	=False	[NULL]	
=627	=400	=0	=0	=0	=125	=910	=False	[NULL]	
=628	=400	=-1000	=0	=0	=125	=910	=False	=F	
=629	=401	=1	=8	=8	=175	=1074	=False	[NULL]	
=630	=401	=0	=0	=0	=125	=910	=False	[NULL]	
=631	=401	=-1000	=0	=0	=125	=910	=False	=F	
=632	=402	=1	=8	=8	=175	=1130	=False	[NULL]	
=633	=402	=0	=0	=0	=125	=910	=False	[NULL]	
=634	=402	=-1000	=0	=0	=125	=910	=False	=F	
=635	=403	=1	=8	=8	=150	=1327	=False	[NULL]	
=636	=403	=1	=8	=8	=175	=996	=False	[NULL]	
=637	=404	=1	=8	=8	=150	=993	=False	[NULL]	
=638	=405	=1	=8	=8	=150	=995	=False	[NULL]	
=639	=406	=1	=8	=8	=150	=992	=False	[NULL]	
=640	=407	=0	=0	=0	=0	=2	=False	=9	
=641	=408	=-1000	=0	=0	=0	=2	=False	=9	
=642	=409	=-1000	=0	=0	=0	=2	=False	=9	
=643	=410	=-1000	=0	=0	=0	=2	=False	=9	
=644	=411	=-1000	=0	=0	=0	=2	=False	=9	
=645	=412	=-1000	=0	=0	=0	=2	=False	=9	
=646	=413	=-1000	=0	=0	=0	=2	=False	=9	
=647	=414	=-1000	=0	=0	=0	=2	=False	=9	
=648	=415	=-1000	=0	=0	=0	=2	=False	=9	
=649	=450	=4	=120	=288	=125	=910	=False	=A	
=650	=451	=-1000	=0	=0	=125	=910	=False	=A	
=651	=452	=-1000	=0	=0	=125	=910	=False	=A	
=652	=453	=-1000	=0	=0	=125	=910	=False	=A	
=653	=454	=-1000	=0	=0	=125	=910	=False	=A	
=654	=455	=-1000	=0	=0	=125	=910	=False	=A	
=655	=456	=-1000	=0	=0	=125	=910	=False	=A	
=656	=457	=-1000	=0	=0	=125	=910	=False	=A	
=657	=458	=4	=12	=36	=150	=992	=False	[NULL]	
=658	=459	=4	=12	=36	=150	=993	=False	[NULL]	
=659	=460	=4	=12	=36	=150	=996	=False	[NULL]	
=660	=461	=4	=12	=36	=150	=995	=False	[NULL]	
=661	=462	=4	=24	=36	=150	=929	=False	=A	
=662	=462	=4	=12	=36	=175	=929	=False	=A	
=663	=463	=-1000	=0	=0	=150	=929	=False	=A	
=664	=464	=4	=24	=36	=150	=931	=False	=B	
=665	=464	=4	=18	=36	=175	=931	=False	=B	
=666	=464	=4	=12	=36	=175	=931	=False	=B	
=667	=465	=-1000	=0	=0	=150	=931	=False	=B	
=668	=466	=4	=12	=36	=150	=921	=False	[NULL]	
=669	=466	=4	=12	=36	=175	=921	=False	[NULL]	
=670	=467	=4	=12	=36	=150	=923	=False	[NULL]	
=671	=467	=4	=12	=36	=175	=1154	=False	[NULL]	
=672	=468	=4	=12	=36	=150	=926	=False	[NULL]	
=673	=468	=4	=18	=36	=175	=926	=False	[NULL]	
=674	=468	=4	=12	=36	=175	=926	=False	[NULL]	
=675	=469	=4	=12	=36	=150	=947	=False	[NULL]	
=676	=469	=4	=12	=36	=175	=947	=False	[NULL]	
=677	=470	=4	=12	=36	=150	=938	=False	[NULL]	
=678	=470	=4	=12	=36	=175	=946	=False	[NULL]	
=679	=471	=4	=12	=36	=175	=1146	=False	[NULL]	
=680	=472	=4	=12	=36	=150	=922	=False	[NULL]	
=681	=473	=4	=12	=36	=150	=946	=False	[NULL]	
=682	=473	=4	=12	=36	=175	=904	=False	[NULL]	
=683	=473	=4	=12	=36	=275	=904	=False	[NULL]	
=684	=473	=4	=12	=36	=175	=904	=False	[NULL]	
=685	=473	=4	=12	=36	=175	=914	=False	[NULL]	
=686	=474	=6	=18	=32	=125	=910	=False	[NULL]	
=687	=475	=6	=18	=32	=125	=910	=False	[NULL]	
=688	=476	=6	=12	=32	=150	=929	=False	[NULL]	
=689	=477	=6	=12	=32	=150	=931	=False	[NULL]	
=690	=478	=6	=18	=32	=150	=921	=False	[NULL]	
=691	=479	=4	=12	=32	=150	=923	=False	[NULL]	
=692	=479	=4	=12	=32	=175	=946	=False	[NULL]	
=693	=480	=4	=12	=32	=150	=947	=False	[NULL]	
=694	=481	=2	=12	=32	=175	=1146	=False	[NULL]	
=695	=482	=2	=12	=32	=150	=995	=False	[NULL]	
=696	=483	=2	=12	=32	=150	=996	=False	[NULL]	
=697	=484	=4	=24	=32	=150	=1012	=False	[NULL]	
=698	=484	=4	=12	=32	=175	=1012	=False	[NULL]	
=699	=485	=4	=24	=32	=150	=912	=False	[NULL]	
=700	=485	=4	=12	=32	=175	=912	=False	[NULL]	
=701	=485	=4	=18	=32	=175	=912	=False	[NULL]	
=702	=485	=4	=24	=32	=175	=912	=False	[NULL]	
=703	=486	=4	=18	=32	=150	=1131	=False	[NULL]	
=704	=486	=4	=18	=32	=150	=1372	=False	[NULL]	
=705	=486	=4	=18	=32	=150	=1373	=False	[NULL]	
=706	=486	=4	=12	=32	=175	=1373	=False	[NULL]	
=707	=486	=4	=12	=32	=175	=1376	=False	[NULL]	
=708	=486	=4	=8	=32	=150	=1372	=False	[NULL]	
=709	=487	=4	=16	=18	=350	=933	=False	[NULL]	
=710	=487	=4	=18	=18	=350	=933	=False	[NULL]	
=711	=487	=4	=12	=18	=350	=933	=False	[NULL]	
=712	=488	=4	=24	=32	=150	=990	=False	[NULL]	
=713	=488	=4	=12	=32	=175	=990	=False	[NULL]	
=714	=489	=4	=12	=32	=150	=1132	=False	[NULL]	
=715	=490	=4	=24	=32	=250	=934	=False	[NULL]	
=716	=490	=4	=12	=32	=250	=934	=False	[NULL]	
=717	=491	=4	=24	=32	=300	=919	=False	[NULL]	
=718	=491	=4	=12	=32	=300	=919	=False	[NULL]	
=719	=492	=4	=24	=32	=150	=998	=False	[NULL]	
=720	=492	=4	=12	=32	=175	=998	=False	[NULL]	
=721	=493	=4	=12	=32	=150	=999	=False	[NULL]	
=722	=493	=4	=12	=32	=175	=999	=False	[NULL]	
=723	=529	=1	=6	=6	=150	=1149	=False	[NULL]	
=724	=530	=1	=6	=6	=150	=1148	=False	[NULL]	
=725	=531	=1	=5	=7	=125	=1094	=False	[NULL]	
=726	=531	=1	=6	=9	=275	=1094	=False	[NULL]	
=727	=531	=1	=6	=9	=275	=1330	=False	[NULL]	
=728	=531	=1	=6	=9	=275	=1375	=False	[NULL]	
=729	=532	=1	=8	=9	=250	=937	=False	[NULL]	
=730	=533	=1	=8	=9	=250	=1203	=False	[NULL]	
=731	=533	=1	=8	=9	=250	=1341	=False	[NULL]	
=732	=534	=1	=8	=9	=250	=936	=False	[NULL]	
=733	=534	=1	=8	=9	=250	=1342	=False	[NULL]	
=734	=535	=1	=8	=9	=250	=934	=False	[NULL]	
=735	=536	=1	=8	=9	=250	=1202	=False	[NULL]	
=736	=536	=1	=8	=9	=250	=1094	=False	[NULL]	
=737	=536	=1	=8	=9	=250	=936	=False	[NULL]	
=738	=537	=1	=8	=9	=275	=904	=False	[NULL]	
=739	=538	=1	=8	=8	=150	=1174	=False	[NULL]	
=740	=539	=2	=16	=16	=150	=947	=False	=A	
=741	=539	=1	=8	=8	=175	=947	=False	=A	
=742	=539	=1	=8	=8	=175	=929	=False	=A	
=743	=539	=1	=16	=16	=175	=929	=False	=B	
=744	=540	=-1000	=0	=0	=150	=947	=False	=A	
=745	=540	=1	=8	=8	=175	=929	=False	=A	
=746	=540	=-1000	=0	=0	=175	=929	=False	=B	
=747	=541	=2	=16	=16	=150	=929	=False	=B	
=748	=541	=1	=8	=8	=175	=931	=False	=B	
=749	=541	=2	=16	=16	=175	=931	=False	=A	
=750	=542	=-1000	=0	=0	=150	=929	=False	=B	
=751	=542	=1	=8	=8	=175	=946	=False	=B	
=752	=542	=1	=8	=8	=175	=931	=False	=A	
=753	=542	=-1000	=0	=0	=175	=931	=False	=A	
=754	=543	=2	=16	=16	=150	=931	=False	=C	
=755	=543	=2	=16	=16	=175	=1028	=False	=C	
=756	=543	=1	=8	=8	=175	=946	=False	=C	
=757	=544	=-1000	=0	=0	=150	=931	=False	=C	
=758	=544	=1	=8	=8	=175	=931	=False	=C	
=759	=544	=1	=8	=8	=175	=1028	=False	=C	
=760	=545	=1	=8	=8	=150	=946	=False	[NULL]	
=761	=545	=1	=8	=8	=200	=1346	=False	=D	
=762	=545	=1	=8	=8	=175	=947	=False	=D	
=763	=545	=1	=16	=16	=175	=947	=False	=A	
=764	=546	=1	=8	=8	=150	=1028	=False	[NULL]	
=765	=546	=1	=8	=8	=200	=1345	=False	=D	
=766	=546	=1	=8	=8	=200	=1344	=False	=D	
=767	=546	=1	=8	=8	=175	=947	=False	=D	
=768	=546	=-1000	=0	=0	=175	=947	=False	=A	
=769	=547	=2	=8	=8	=275	=1244	=False	[NULL]	
=770	=547	=1	=8	=8	=190	=1244	=False	[NULL]	
=771	=548	=2	=8	=8	=275	=1327	=False	[NULL]	
=772	=548	=1	=8	=8	=190	=1327	=False	[NULL]	
=773	=549	=2	=8	=8	=275	=1170	=False	[NULL]	
=774	=549	=1	=8	=8	=190	=1170	=False	[NULL]	
=775	=550	=2	=8	=8	=175	=1074	=False	[NULL]	
=776	=550	=1	=8	=8	=190	=1074	=False	[NULL]	
=777	=551	=2	=8	=8	=175	=1073	=False	[NULL]	
=778	=551	=1	=8	=8	=190	=1073	=False	[NULL]	
=779	=552	=2	=8	=8	=175	=1130	=False	[NULL]	
=780	=552	=1	=8	=8	=190	=1130	=False	[NULL]	
=781	=553	=1	=8	=8	=175	=1105	=False	[NULL]	
=782	=554	=1	=8	=8	=175	=1146	=False	[NULL]	
=783	=555	=1	=8	=8	=175	=1154	=False	[NULL]	
=784	=556	=1	=8	=8	=150	=1022	=False	[NULL]	
=785	=556	=1	=8	=8	=175	=923	=False	[NULL]	
=786	=557	=2	=16	=16	=150	=1166	=False	=D	
=787	=557	=1	=8	=8	=175	=927	=False	=D	
=788	=558	=-1000	=0	=0	=150	=923	=False	=D	
=789	=558	=1	=8	=8	=175	=921	=False	=D	
=790	=558	=1	=16	=16	=175	=921	=False	=E	
=791	=559	=1	=16	=16	=150	=921	=False	[NULL]	
=792	=559	=-1000	=0	=0	=175	=921	=False	=E	
=793	=560	=-1000	=0	=0	=150	=926	=False	[NULL]	
=794	=561	=1	=8	=8	=150	=922	=False	[NULL]	
=795	=562	=1	=8	=8	=150	=927	=False	[NULL]	
=796	=562	=1	=8	=8	=175	=928	=False	[NULL]	
=797	=563	=1	=8	=8	=150	=1036	=False	[NULL]	
=798	=563	=1	=8	=8	=175	=914	=False	[NULL]	
=799	=564	=1	=8	=8	=150	=938	=False	[NULL]	
=800	=565	=1	=8	=8	=150	=991	=False	[NULL]	
=801	=565	=1	=8	=8	=125	=991	=False	[NULL]	
=802	=565	=1	=8	=8	=125	=992	=False	[NULL]	
=803	=566	=1	=8	=8	=150	=995	=False	[NULL]	
=804	=567	=1	=8	=8	=150	=993	=False	[NULL]	
=805	=568	=8	=32	=32	=125	=996	=False	=E	
=806	=569	=-1000	=0	=0	=125	=910	=False	=E	
=807	=569	=5	=40	=40	=125	=910	=False	=F	
=808	=570	=-1000	=0	=0	=125	=910	=False	=E	
=809	=571	=-1000	=0	=0	=125	=910	=False	=E	
=810	=572	=1	=8	=8	=150	=910	=False	[NULL]	
=811	=573	=1	=8	=8	=150	=910	=False	[NULL]	
=812	=574	=0	=0	[NULL]	=300	=2	=False	=9	
=813	=575	=-1000	=0	[NULL]	=300	=2	=False	=9	
=814	=576	=-1000	=0	[NULL]	=300	=2	=False	=9	
=815	=577	=-1000	=0	[NULL]	=300	=2	=False	=9	
=816	=578	=-1000	=0	[NULL]	=300	=2	=False	=9	
=817	=579	=-1000	=0	[NULL]	=300	=2	=False	=9	
=818	=580	=-1000	=0	[NULL]	=300	=2	=False	=9	
=819	=581	=-1000	=0	[NULL]	=300	=2	=False	=9	
=820	=582	=-1000	=0	[NULL]	=300	=2	=False	=9	
=821	=662	=6	=24	=36	=125	=910	=False	[NULL]	
=822	=662	=6	=48	=72	=125	=910	=False	=A	
=823	=663	=4	=24	=36	=125	=910	=False	[NULL]	
=824	=663	=-1000	=0	=0	=125	=910	=False	=A	
=825	=664	=4	=18	=36	=150	=929	=False	[NULL]	
=826	=665	=4	=18	=36	=150	=931	=False	[NULL]	
=827	=666	=4	=18	=36	=150	=921	=False	[NULL]	
=828	=667	=4	=12	=36	=150	=938	=False	[NULL]	
=829	=668	=2	=12	=36	=150	=1146	=False	[NULL]	
=830	=669	=2	=12	=36	=150	=947	=False	[NULL]	
=831	=670	=2	=12	=36	=150	=993	=False	[NULL]	
=832	=671	=2	=12	=36	=150	=995	=False	[NULL]	
=833	=672	=4	=24	=36	=125	=910	=False	=A	
=834	=673	=-1000	=0	=0	=125	=910	=False	=A	
=835	=674	=4	=24	=36	=125	=910	=False	=B	
=836	=675	=-1000	=0	=0	=125	=910	=False	=B	
=837	=676	=4	=12	=36	=125	=910	=False	[NULL]	
=838	=677	=4	=12	=36	=125	=910	=False	[NULL]	
=839	=678	=4	=12	=36	=125	=910	=False	[NULL]	
=840	=679	=4	=12	=36	=125	=910	=False	[NULL]	
=841	=680	=4	=12	=36	=150	=992	=False	[NULL]	
=842	=681	=4	=12	=36	=150	=993	=False	[NULL]	
=843	=682	=4	=12	=36	=150	=996	=False	[NULL]	
=844	=682	=4	=12	=36	=175	=1154	=False	[NULL]	
=845	=683	=4	=12	=36	=150	=995	=False	[NULL]	
=846	=684	=4	=24	=32	=150	=1012	=False	[NULL]	
=847	=684	=4	=16	=32	=175	=1012	=False	[NULL]	
=848	=685	=4	=24	=32	=150	=912	=False	[NULL]	
=849	=685	=4	=12	=32	=175	=912	=False	[NULL]	
=850	=685	=4	=16	=32	=175	=912	=False	[NULL]	
=851	=686	=4	=12	=32	=150	=1132	=False	[NULL]	
=852	=687	=4	=24	=32	=100	=911	=False	[NULL]	
=853	=688	=4	=24	=32	=150	=990	=False	[NULL]	
=854	=688	=4	=16	=32	=175	=990	=False	[NULL]	
=855	=689	=4	=16	=32	=150	=998	=False	[NULL]	
=856	=690	=4	=16	=32	=150	=999	=False	[NULL]	
=857	=691	=4	=12	=32	=150	=993	=False	[NULL]	
=858	=692	=4	=12	=32	=150	=992	=False	[NULL]	
=859	=692	=4	=12	=32	=175	=995	=False	[NULL]	
=860	=693	=4	=12	=32	=150	=995	=False	[NULL]	
=861	=693	=4	=16	=32	=300	=995	=False	[NULL]	
=862	=693	=4	=16	=32	=300	=919	=False	[NULL]	
=863	=764	=4	=24	=32	=150	=929	=False	=A	
=864	=764	=4	=18	=32	=175	=929	=False	=A	
=865	=765	=-1000	=0	=0	=150	=929	=False	=A	
=866	=766	=4	=24	=32	=150	=931	=False	=B	
=867	=766	=4	=18	=32	=175	=931	=False	=B	
=868	=767	=-1000	=0	=0	=150	=931	=False	=B	
=869	=768	=4	=12	=32	=150	=921	=False	[NULL]	
=870	=769	=4	=12	=32	=150	=947	=False	[NULL]	
=871	=770	=4	=0	=32	=150	=2	=False	[NULL]	
=872	=770	=4	=12	=32	=175	=2	=False	[NULL]	
=873	=770	=4	=12	=32	=175	=926	=False	[NULL]	
=874	=771	=4	=0	=32	=150	=2	=False	[NULL]	
=875	=771	=4	=12	=32	=175	=2	=False	[NULL]	
=876	=771	=4	=12	=32	=175	=914	=False	[NULL]	
=877	=772	=4	=12	=32	=125	=923	=False	[NULL]	
=878	=772	=4	=12	=32	=175	=995	=False	[NULL]	
=879	=772	=4	=12	=32	=175	=923	=False	[NULL]	
=880	=772	=4	=12	=32	=175	=995	=False	[NULL]	
=881	=773	=4	=12	=32	=175	=1146	=False	[NULL]	
=882	=774	=4	=12	=32	=150	=922	=False	[NULL]	
=883	=775	=4	=12	=32	=150	=1154	=False	[NULL]	
=884	=811	=-1000	=24	=32	=125	=910	=False	=A	
=885	=812	=-1000	=0	=0	=125	=910	=False	=A	
=886	=813	=-1000	=24	=32	=125	=910	=False	=B	
=887	=814	=-1000	=0	=0	=125	=910	=False	=B	
=888	=815	=-1000	=12	=32	=125	=910	=False	[NULL]	
=889	=816	=-1000	=12	=32	=125	=910	=False	[NULL]	
=890	=817	=-1000	=12	=32	=125	=910	=False	[NULL]	
=891	=818	=-1000	=12	=32	=125	=910	=False	[NULL]	
=892	=819	=-1000	=12	=32	=125	=910	=False	[NULL]	
=893	=820	=-1000	=12	=32	=125	=910	=False	[NULL]	
=894	=821	=-1000	=12	=32	=125	=910	=False	[NULL]	
=895	=822	=-1000	=12	=32	=125	=910	=False	[NULL]	
=896	=823	=4	=24	=32	=150	=1012	=False	[NULL]	
=897	=823	=4	=18	=32	=175	=1012	=False	[NULL]	
=898	=824	=4	=24	=32	=150	=912	=False	[NULL]	
=899	=824	=4	=12	=32	=175	=912	=False	[NULL]	
=900	=825	=4	=12	=32	=150	=1131	=False	[NULL]	
=901	=825	=4	=12	=32	=350	=933	=False	[NULL]	
=902	=826	=4	=24	=32	=150	=990	=False	[NULL]	
=903	=826	=4	=18	=32	=175	=990	=False	[NULL]	
