Id	SupplierId	ItemId	Code	
=873	=2	=828	[NULL]	
=874	=2	=829	[NULL]	
=875	=2	=830	[NULL]	
=876	=2	=831	[NULL]	
=877	=2	=832	[NULL]	
=878	=2	=833	[NULL]	
=879	=2	=834	[NULL]	
=880	=2	=835	[NULL]	
=881	=2	=836	[NULL]	
=882	=2	=837	[NULL]	
=883	=2	=838	[NULL]	
=884	=2	=839	[NULL]	
=885	=2	=840	[NULL]	
=886	=2	=841	[NULL]	
=887	=2	=842	[NULL]	
=888	=2	=849	[NULL]	
=889	=2	=850	[NULL]	
=890	=2	=851	[NULL]	
=891	=2	=852	[NULL]	
=892	=2	=853	[NULL]	
=893	=2	=854	[NULL]	
=894	=2	=855	[NULL]	
=895	=2	=856	[NULL]	
=896	=2	=857	[NULL]	
=897	=2	=858	[NULL]	
=898	=2	=859	[NULL]	
=899	=2	=862	[NULL]	
=900	=2	=864	[NULL]	
=901	=2	=866	[NULL]	
=902	=2	=867	[NULL]	
=903	=2	=868	[NULL]	
=904	=2	=869	[NULL]	
=905	=2	=870	[NULL]	
=906	=2	=871	[NULL]	
=907	=2	=872	[NULL]	
=908	=2	=873	[NULL]	
=909	=2	=874	[NULL]	
=910	=2	=875	[NULL]	
=911	=2	=876	[NULL]	
=912	=2	=880	[NULL]	
=913	=2	=881	[NULL]	
=914	=2	=882	[NULL]	
=915	=2	=883	[NULL]	
=916	=2	=884	[NULL]	
=917	=2	=885	[NULL]	
=918	=2	=886	[NULL]	
=919	=2	=889	[NULL]	
=920	=2	=890	[NULL]	
=921	=2	=891	[NULL]	
=922	=2	=892	[NULL]	
=923	=2	=894	[NULL]	
=924	=2	=895	[NULL]	
=925	=2	=897	[NULL]	
=926	=2	=898	[NULL]	
=927	=2	=899	[NULL]	
=928	=2	=900	[NULL]	
=929	=2	=901	[NULL]	
=930	=2	=902	[NULL]	
=931	=2	=903	[NULL]	
=932	=2	=904	[NULL]	
=933	=2	=905	[NULL]	
=934	=2	=906	[NULL]	
=935	=2	=907	[NULL]	
=936	=2	=908	[NULL]	
=937	=2	=909	[NULL]	
=938	=2	=910	[NULL]	
=939	=2	=911	[NULL]	
=940	=2	=912	[NULL]	
=941	=2	=913	[NULL]	
=942	=2	=914	[NULL]	
=943	=2	=915	[NULL]	
=944	=2	=916	[NULL]	
=945	=2	=917	[NULL]	
=946	=2	=918	[NULL]	
=947	=2	=920	[NULL]	
=948	=2	=921	[NULL]	
=949	=2	=922	[NULL]	
=950	=2	=923	[NULL]	
=951	=2	=924	[NULL]	
=952	=2	=925	[NULL]	
=953	=2	=926	[NULL]	
=954	=2	=927	[NULL]	
=955	=2	=928	[NULL]	
=956	=2	=929	[NULL]	
=957	=2	=930	[NULL]	
=958	=2	=931	[NULL]	
=959	=2	=932	[NULL]	
=960	=2	=933	[NULL]	
=961	=2	=934	[NULL]	
=962	=2	=935	[NULL]	
=963	=2	=936	[NULL]	
=964	=2	=937	[NULL]	
=965	=2	=938	[NULL]	
=966	=2	=939	[NULL]	
=967	=2	=940	[NULL]	
=968	=2	=941	[NULL]	
=969	=2	=942	[NULL]	
=970	=2	=943	[NULL]	
=971	=2	=944	[NULL]	
=972	=2	=945	[NULL]	
=973	=2	=946	[NULL]	
=974	=2	=947	[NULL]	
=975	=2	=948	[NULL]	
=976	=2	=949	[NULL]	
=977	=2	=950	[NULL]	
=978	=2	=951	[NULL]	
=979	=2	=952	[NULL]	
=980	=2	=954	[NULL]	
=981	=2	=955	[NULL]	
=982	=2	=956	[NULL]	
=983	=2	=957	[NULL]	
=984	=2	=958	[NULL]	
=985	=2	=959	[NULL]	
=986	=2	=960	[NULL]	
=987	=2	=961	[NULL]	
=988	=2	=962	[NULL]	
=989	=2	=963	[NULL]	
=990	=2	=964	[NULL]	
=991	=2	=965	[NULL]	
=992	=2	=966	[NULL]	
=993	=2	=967	[NULL]	
=994	=2	=968	[NULL]	
=995	=2	=969	[NULL]	
=996	=2	=970	[NULL]	
=997	=2	=971	[NULL]	
=998	=2	=972	[NULL]	
=999	=2	=973	[NULL]	
=1000	=2	=974	[NULL]	
=1001	=2	=975	[NULL]	
=1002	=2	=976	[NULL]	
=1003	=2	=977	[NULL]	
=1004	=2	=978	[NULL]	
=1005	=2	=979	[NULL]	
=1006	=2	=980	[NULL]	
=1007	=2	=981	[NULL]	
=1008	=2	=982	[NULL]	
=1009	=2	=983	[NULL]	
=1010	=2	=984	[NULL]	
=1011	=2	=985	[NULL]	
=1012	=2	=986	[NULL]	
=1013	=2	=987	[NULL]	
=1014	=2	=988	[NULL]	
=1015	=2	=989	[NULL]	
=1016	=2	=990	[NULL]	
=1017	=2	=991	[NULL]	
=1018	=2	=992	[NULL]	
=1019	=2	=993	[NULL]	
=1020	=2	=994	[NULL]	
=1021	=2	=995	[NULL]	
=1022	=2	=996	[NULL]	
=1023	=2	=997	[NULL]	
=1024	=2	=998	[NULL]	
=1025	=2	=999	[NULL]	
=1026	=2	=1000	[NULL]	
=1027	=2	=1001	[NULL]	
=1028	=2	=1002	[NULL]	
=1029	=2	=1003	[NULL]	
=1030	=2	=1004	[NULL]	
=1031	=2	=1005	[NULL]	
=1032	=2	=1006	[NULL]	
=1033	=2	=1007	[NULL]	
=1034	=2	=1008	[NULL]	
=1035	=2	=1009	[NULL]	
=1036	=2	=1010	[NULL]	
=1037	=2	=1011	[NULL]	
=1038	=2	=1012	[NULL]	
=1039	=2	=1013	[NULL]	
=1040	=2	=1014	[NULL]	
=1041	=2	=1015	[NULL]	
=1042	=2	=1016	[NULL]	
=1043	=2	=1017	[NULL]	
=1044	=2	=1018	[NULL]	
=1045	=2	=1019	[NULL]	
=1046	=2	=1021	[NULL]	
=1047	=2	=1022	[NULL]	
=1048	=2	=1023	[NULL]	
=1049	=2	=1024	[NULL]	
=1050	=2	=1025	[NULL]	
=1051	=2	=1026	[NULL]	
=1052	=2	=1027	[NULL]	
=1053	=2	=1028	[NULL]	
=1054	=2	=1029	[NULL]	
=1055	=2	=1030	[NULL]	
=1056	=2	=1031	[NULL]	
=1057	=2	=1032	[NULL]	
=1058	=2	=1033	[NULL]	
=1059	=2	=1034	[NULL]	
=1060	=2	=1035	[NULL]	
=1061	=2	=1036	[NULL]	
=1062	=2	=1037	[NULL]	
=1063	=2	=1038	[NULL]	
=1064	=2	=1039	[NULL]	
=1065	=2	=1040	[NULL]	
=1066	=2	=1041	[NULL]	
=1067	=2	=1042	[NULL]	
=1068	=2	=1043	[NULL]	
=1069	=2	=1044	[NULL]	
=1070	=2	=1045	[NULL]	
=1071	=2	=1046	[NULL]	
=1072	=2	=1047	[NULL]	
=1073	=2	=1048	[NULL]	
=1074	=2	=1049	[NULL]	
=1075	=2	=1050	[NULL]	
=1076	=2	=1051	[NULL]	
=1077	=2	=1052	[NULL]	
=1078	=2	=1053	[NULL]	
=1079	=2	=1054	[NULL]	
=1080	=2	=1055	[NULL]	
=1081	=2	=1056	[NULL]	
=1082	=2	=1057	[NULL]	
=1083	=2	=1058	[NULL]	
=1084	=2	=1059	[NULL]	
=1085	=2	=1060	[NULL]	
=1086	=2	=1061	[NULL]	
=1087	=2	=1062	[NULL]	
=1088	=2	=1063	[NULL]	
=1089	=2	=1064	[NULL]	
=1090	=2	=1065	[NULL]	
=1091	=2	=1066	[NULL]	
=1092	=2	=1067	[NULL]	
=1093	=2	=1068	[NULL]	
=1094	=2	=1069	[NULL]	
=1095	=2	=1070	[NULL]	
=1096	=2	=1072	[NULL]	
=1097	=2	=1073	[NULL]	
=1098	=2	=1074	[NULL]	
=1099	=2	=1075	[NULL]	
=1100	=2	=1076	[NULL]	
=1103	=3	=247	[NULL]	
=1104	=3	=248	[NULL]	
=1105	=3	=249	[NULL]	
=1106	=3	=250	[NULL]	
=1107	=3	=251	[NULL]	
=1108	=3	=252	[NULL]	
=1109	=3	=253	[NULL]	
=1110	=3	=254	[NULL]	
=1111	=3	=256	[NULL]	
=1112	=3	=258	[NULL]	
=1113	=3	=259	[NULL]	
=1114	=3	=260	[NULL]	
=1115	=3	=261	[NULL]	
=1116	=3	=264	[NULL]	
=1117	=3	=267	[NULL]	
=1118	=3	=268	[NULL]	
=1119	=3	=269	[NULL]	
=1120	=3	=272	[NULL]	
=1121	=3	=273	[NULL]	
=1122	=3	=274	[NULL]	
=1123	=3	=275	[NULL]	
=1124	=3	=280	[NULL]	
=1125	=3	=281	[NULL]	
=1126	=3	=282	[NULL]	
=1127	=3	=283	[NULL]	
=1128	=3	=284	[NULL]	
=1129	=3	=285	[NULL]	
=1130	=3	=286	[NULL]	
=1131	=3	=288	[NULL]	
=1132	=3	=289	[NULL]	
=1133	=3	=291	[NULL]	
=1134	=3	=292	[NULL]	
=1135	=3	=296	[NULL]	
=1136	=3	=299	[NULL]	
=1137	=3	=301	[NULL]	
=1138	=3	=308	[NULL]	
=1139	=3	=309	[NULL]	
=1140	=3	=310	[NULL]	
=1141	=3	=311	[NULL]	
=1142	=3	=312	[NULL]	
=1143	=3	=313	[NULL]	
=1144	=3	=316	[NULL]	
=1145	=3	=317	[NULL]	
=1146	=3	=318	[NULL]	
=1147	=3	=319	[NULL]	
=1148	=3	=321	[NULL]	
=1149	=3	=322	[NULL]	
=1150	=3	=324	[NULL]	
=1151	=3	=325	[NULL]	
=1152	=3	=327	[NULL]	
=1153	=3	=329	[NULL]	
=1154	=3	=330	[NULL]	
=1155	=3	=331	[NULL]	
=1156	=3	=336	[NULL]	
=1157	=3	=337	[NULL]	
=1158	=3	=341	[NULL]	
=1159	=3	=343	[NULL]	
=1160	=3	=347	[NULL]	
=1161	=3	=348	[NULL]	
=1162	=3	=350	[NULL]	
=1163	=3	=351	[NULL]	
=1164	=3	=352	[NULL]	
=1165	=3	=353	[NULL]	
=1166	=3	=354	[NULL]	
=1167	=3	=356	[NULL]	
=1168	=3	=357	[NULL]	
=1169	=3	=358	[NULL]	
=1170	=3	=359	[NULL]	
=1171	=3	=364	[NULL]	
=1172	=3	=365	[NULL]	
=1173	=3	=366	[NULL]	
=1174	=3	=367	[NULL]	
=1175	=3	=373	[NULL]	
=1176	=3	=375	[NULL]	
=1177	=3	=376	[NULL]	
=1178	=3	=377	[NULL]	
=1179	=3	=380	[NULL]	
=1180	=3	=381	[NULL]	
=1181	=3	=382	[NULL]	
=1182	=3	=383	[NULL]	
=1183	=3	=384	[NULL]	
=1184	=3	=385	[NULL]	
=1185	=3	=387	[NULL]	
=1186	=3	=389	[NULL]	
=1187	=3	=395	[NULL]	
=1188	=3	=397	[NULL]	
=1189	=3	=400	[NULL]	
=1190	=3	=402	[NULL]	
=1191	=3	=404	[NULL]	
=1192	=3	=405	[NULL]	
=1193	=3	=407	[NULL]	
=1194	=3	=409	[NULL]	
=1195	=3	=411	[NULL]	
=1196	=3	=412	[NULL]	
=1197	=3	=414	[NULL]	
=1198	=3	=415	[NULL]	
=1199	=3	=417	[NULL]	
=1200	=3	=420	[NULL]	
=1201	=3	=421	[NULL]	
=1202	=3	=422	[NULL]	
=1203	=3	=423	[NULL]	
=1204	=3	=425	[NULL]	
=1205	=3	=426	[NULL]	
=1206	=3	=427	[NULL]	
=1207	=3	=430	[NULL]	
=1208	=3	=432	[NULL]	
=1209	=3	=435	[NULL]	
=1210	=3	=437	[NULL]	
=1211	=3	=439	[NULL]	
=1212	=3	=441	[NULL]	
=1213	=3	=444	[NULL]	
=1214	=3	=445	[NULL]	
=1215	=3	=446	[NULL]	
=1216	=3	=447	[NULL]	
=1217	=3	=451	[NULL]	
=1218	=3	=452	[NULL]	
=1219	=3	=453	[NULL]	
=1220	=3	=454	[NULL]	
=1221	=3	=455	[NULL]	
=1222	=3	=456	[NULL]	
=1223	=3	=458	[NULL]	
=1224	=3	=459	[NULL]	
=1225	=3	=467	[NULL]	
=1226	=3	=474	[NULL]	
=1227	=3	=476	[NULL]	
=1228	=3	=477	[NULL]	
=1229	=3	=480	[NULL]	
=1230	=3	=481	[NULL]	
=1231	=3	=486	[NULL]	
=1232	=3	=494	[NULL]	
=1233	=3	=496	[NULL]	
=1234	=3	=498	[NULL]	
=1235	=3	=503	[NULL]	
=1236	=3	=507	[NULL]	
=1237	=3	=512	[NULL]	
=1238	=3	=523	[NULL]	
=1239	=3	=524	[NULL]	
=1240	=3	=525	[NULL]	
=1241	=3	=527	[NULL]	
=1242	=3	=528	[NULL]	
=1243	=3	=530	[NULL]	
=1244	=3	=543	[NULL]	
=1245	=3	=544	[NULL]	
=1246	=3	=549	[NULL]	
=1247	=3	=556	[NULL]	
=1248	=3	=558	[NULL]	
=1249	=3	=561	[NULL]	
=1250	=3	=568	[NULL]	
=1251	=3	=569	[NULL]	
=1252	=3	=570	[NULL]	
=1253	=3	=571	[NULL]	
=1254	=3	=572	[NULL]	
=1255	=3	=573	[NULL]	
=1256	=3	=574	[NULL]	
=1257	=3	=575	[NULL]	
=1258	=3	=577	[NULL]	
=1259	=3	=578	[NULL]	
=1260	=3	=580	[NULL]	
=1261	=3	=583	[NULL]	
=1262	=3	=584	[NULL]	
=1263	=3	=585	[NULL]	
=1264	=3	=586	[NULL]	
=1265	=3	=587	[NULL]	
=1266	=3	=588	[NULL]	
=1267	=3	=589	[NULL]	
=1268	=3	=590	[NULL]	
=1269	=3	=593	[NULL]	
=1270	=3	=594	[NULL]	
=1271	=3	=599	[NULL]	
=1272	=3	=603	[NULL]	
=1273	=3	=604	[NULL]	
=1274	=3	=607	[NULL]	
=1275	=3	=609	[NULL]	
=1276	=3	=610	[NULL]	
=1277	=3	=611	[NULL]	
=1278	=3	=614	[NULL]	
=1279	=3	=615	[NULL]	
=1280	=3	=618	[NULL]	
=1281	=3	=619	[NULL]	
=1282	=3	=622	[NULL]	
=1283	=3	=623	[NULL]	
=1284	=3	=624	[NULL]	
=1285	=3	=625	[NULL]	
=1286	=3	=626	[NULL]	
=1287	=3	=627	[NULL]	
=1288	=3	=631	[NULL]	
=1289	=3	=633	[NULL]	
=1290	=3	=634	[NULL]	
=1291	=3	=635	[NULL]	
=1292	=3	=637	[NULL]	
=1293	=3	=639	[NULL]	
=1294	=3	=649	[NULL]	
=1295	=3	=650	[NULL]	
=1296	=3	=651	[NULL]	
=1297	=3	=652	[NULL]	
=1298	=3	=653	[NULL]	
=1299	=3	=654	[NULL]	
=1300	=3	=655	[NULL]	
=1301	=3	=656	[NULL]	
=1302	=3	=657	[NULL]	
=1303	=3	=658	[NULL]	
=1304	=3	=659	[NULL]	
=1305	=3	=660	[NULL]	
=1306	=3	=661	[NULL]	
=1307	=3	=662	[NULL]	
=1308	=3	=663	[NULL]	
=1309	=3	=664	[NULL]	
=1310	=3	=665	[NULL]	
=1311	=3	=666	[NULL]	
=1312	=3	=667	[NULL]	
=1313	=3	=668	[NULL]	
=1314	=3	=671	[NULL]	
=1315	=3	=672	[NULL]	
=1316	=3	=673	[NULL]	
=1317	=3	=677	[NULL]	
=1318	=3	=678	[NULL]	
=1319	=3	=681	[NULL]	
=1320	=3	=682	[NULL]	
=1321	=3	=685	[NULL]	
=1322	=3	=686	[NULL]	
=1323	=3	=687	[NULL]	
=1324	=3	=692	[NULL]	
=1325	=3	=695	[NULL]	
=1326	=3	=696	[NULL]	
=1327	=3	=697	[NULL]	
=1328	=3	=700	[NULL]	
=1329	=3	=703	[NULL]	
=1330	=3	=705	[NULL]	
=1331	=3	=706	[NULL]	
=1332	=3	=707	[NULL]	
=1333	=3	=711	[NULL]	
=1334	=3	=713	[NULL]	
=1335	=3	=714	[NULL]	
=1336	=3	=715	[NULL]	
=1337	=3	=716	[NULL]	
=1338	=3	=718	[NULL]	
=1339	=3	=719	[NULL]	
=1340	=3	=725	[NULL]	
=1341	=3	=726	[NULL]	
=1342	=3	=727	[NULL]	
=1343	=3	=728	[NULL]	
=1344	=3	=729	[NULL]	
=1345	=3	=730	[NULL]	
=1346	=3	=731	[NULL]	
=1347	=3	=732	[NULL]	
=1348	=3	=733	[NULL]	
=1349	=3	=734	[NULL]	
=1350	=3	=735	[NULL]	
=1351	=3	=736	[NULL]	
=1352	=3	=738	[NULL]	
=1353	=3	=739	[NULL]	
=1354	=3	=745	[NULL]	
=1355	=3	=746	[NULL]	
=1356	=3	=749	[NULL]	
=1357	=3	=752	[NULL]	
=1358	=3	=753	[NULL]	
=1359	=3	=754	[NULL]	
=1360	=3	=757	[NULL]	
=1361	=3	=758	[NULL]	
=1362	=3	=759	[NULL]	
=1363	=3	=760	[NULL]	
=1364	=3	=761	[NULL]	
=1365	=3	=762	[NULL]	
=1366	=3	=763	[NULL]	
=1367	=3	=764	[NULL]	
=1368	=3	=765	[NULL]	
=1369	=3	=766	[NULL]	
=1370	=3	=767	[NULL]	
=1371	=3	=770	[NULL]	
=1372	=3	=771	[NULL]	
=1373	=3	=772	[NULL]	
=1374	=3	=773	[NULL]	
=1375	=3	=774	[NULL]	
=1376	=3	=775	[NULL]	
=1377	=3	=776	[NULL]	
=1378	=3	=777	[NULL]	
=1379	=3	=778	[NULL]	
=1380	=3	=779	[NULL]	
=1381	=3	=780	[NULL]	
=1382	=3	=781	[NULL]	
=1383	=3	=782	[NULL]	
=1384	=3	=783	[NULL]	
=1385	=3	=784	[NULL]	
=1386	=3	=785	[NULL]	
=1387	=3	=788	[NULL]	
=1388	=3	=789	[NULL]	
=1389	=3	=791	[NULL]	
=1390	=3	=792	[NULL]	
=1391	=3	=793	[NULL]	
=1392	=3	=794	[NULL]	
=1393	=3	=797	[NULL]	
=1394	=3	=798	[NULL]	
=1395	=3	=799	[NULL]	
=1396	=3	=800	[NULL]	
=1397	=3	=801	[NULL]	
=1398	=3	=802	[NULL]	
=1399	=3	=803	[NULL]	
=1400	=3	=804	[NULL]	
=1401	=3	=805	[NULL]	
=1402	=3	=806	[NULL]	
=1403	=3	=807	[NULL]	
=1404	=3	=808	[NULL]	
=1405	=3	=809	[NULL]	
=1406	=3	=810	[NULL]	
=1407	=3	=811	[NULL]	
=1408	=3	=812	[NULL]	
=1409	=3	=813	[NULL]	
=1410	=3	=814	[NULL]	
=1411	=3	=815	[NULL]	
=1412	=3	=816	[NULL]	
=1413	=3	=817	[NULL]	
=1414	=3	=818	[NULL]	
=1415	=3	=819	[NULL]	
=1416	=3	=820	[NULL]	
=1417	=3	=821	[NULL]	
=1418	=3	=822	[NULL]	
=1419	=3	=823	[NULL]	
=1420	=3	=825	[NULL]	
=1421	=3	=826	[NULL]	
=1422	=3	=827	[NULL]	
=1423	=3	=828	[NULL]	
=1424	=3	=829	[NULL]	
=1425	=3	=830	[NULL]	
=1426	=3	=831	[NULL]	
=1427	=3	=832	[NULL]	
=1428	=3	=833	[NULL]	
=1429	=3	=834	[NULL]	
=1430	=3	=835	[NULL]	
=1431	=3	=836	[NULL]	
=1432	=3	=837	[NULL]	
=1433	=3	=838	[NULL]	
=1434	=3	=839	[NULL]	
=1435	=3	=840	[NULL]	
=1436	=3	=841	[NULL]	
=1437	=3	=842	[NULL]	
=1438	=3	=849	[NULL]	
=1439	=3	=850	[NULL]	
=1440	=3	=851	[NULL]	
=1441	=3	=852	[NULL]	
=1442	=3	=853	[NULL]	
=1443	=3	=854	[NULL]	
=1444	=3	=855	[NULL]	
=1445	=3	=856	[NULL]	
=1446	=3	=857	[NULL]	
=1447	=3	=858	[NULL]	
=1448	=3	=859	[NULL]	
=1449	=3	=862	[NULL]	
=1450	=3	=864	[NULL]	
=1451	=3	=866	[NULL]	
=1452	=3	=867	[NULL]	
=1453	=3	=868	[NULL]	
=1454	=3	=869	[NULL]	
=1455	=3	=870	[NULL]	
=1456	=3	=871	[NULL]	
=1457	=3	=872	[NULL]	
=1458	=3	=873	[NULL]	
=1459	=3	=874	[NULL]	
=1460	=3	=875	[NULL]	
=1461	=3	=876	[NULL]	
=1462	=3	=880	[NULL]	
=1463	=3	=881	[NULL]	
=1464	=3	=882	[NULL]	
=1465	=3	=883	[NULL]	
=1466	=3	=884	[NULL]	
=1467	=3	=885	[NULL]	
=1468	=3	=886	[NULL]	
=1469	=3	=889	[NULL]	
=1470	=3	=890	[NULL]	
=1471	=3	=891	[NULL]	
=1472	=3	=892	[NULL]	
=1473	=3	=894	[NULL]	
=1474	=3	=895	[NULL]	
=1475	=3	=897	[NULL]	
=1476	=3	=898	[NULL]	
=1477	=3	=899	[NULL]	
=1478	=3	=900	[NULL]	
=1479	=3	=901	[NULL]	
=1480	=3	=902	[NULL]	
=1481	=3	=903	[NULL]	
=1482	=3	=904	[NULL]	
=1483	=3	=905	[NULL]	
=1484	=3	=906	[NULL]	
=1485	=3	=907	[NULL]	
=1486	=3	=908	[NULL]	
=1487	=3	=909	[NULL]	
=1488	=3	=910	[NULL]	
=1489	=3	=911	[NULL]	
=1490	=3	=912	[NULL]	
=1491	=3	=913	[NULL]	
=1492	=3	=914	[NULL]	
=1493	=3	=915	[NULL]	
=1494	=3	=916	[NULL]	
=1495	=3	=917	[NULL]	
=1496	=3	=918	[NULL]	
=1497	=3	=920	[NULL]	
=1498	=3	=921	[NULL]	
=1499	=3	=922	[NULL]	
=1500	=3	=923	[NULL]	
=1501	=3	=924	[NULL]	
=1502	=3	=925	[NULL]	
=1503	=3	=926	[NULL]	
=1504	=3	=927	[NULL]	
=1505	=3	=928	[NULL]	
=1506	=3	=929	[NULL]	
=1507	=3	=930	[NULL]	
=1508	=3	=931	[NULL]	
=1509	=3	=932	[NULL]	
=1510	=3	=933	[NULL]	
=1511	=3	=934	[NULL]	
=1512	=3	=935	[NULL]	
=1513	=3	=936	[NULL]	
=1514	=3	=937	[NULL]	
=1515	=3	=938	[NULL]	
=1516	=3	=939	[NULL]	
=1517	=3	=940	[NULL]	
=1518	=3	=941	[NULL]	
=1519	=3	=942	[NULL]	
=1520	=3	=943	[NULL]	
=1521	=3	=944	[NULL]	
=1522	=3	=945	[NULL]	
=1523	=3	=946	[NULL]	
=1524	=3	=947	[NULL]	
=1525	=3	=948	[NULL]	
=1526	=3	=949	[NULL]	
=1527	=3	=950	[NULL]	
=1528	=3	=951	[NULL]	
=1529	=3	=952	[NULL]	
=1530	=3	=954	[NULL]	
=1531	=3	=955	[NULL]	
=1532	=3	=956	[NULL]	
=1533	=3	=957	[NULL]	
=1534	=3	=958	[NULL]	
=1535	=3	=959	[NULL]	
=1536	=3	=960	[NULL]	
=1537	=3	=961	[NULL]	
=1538	=3	=962	[NULL]	
=1539	=3	=963	[NULL]	
=1540	=3	=964	[NULL]	
=1541	=3	=965	[NULL]	
=1542	=3	=966	[NULL]	
=1543	=3	=967	[NULL]	
=1544	=3	=968	[NULL]	
=1545	=3	=969	[NULL]	
=1546	=3	=970	[NULL]	
=1547	=3	=971	[NULL]	
=1548	=3	=972	[NULL]	
=1549	=3	=973	[NULL]	
=1550	=3	=974	[NULL]	
=1551	=3	=975	[NULL]	
=1552	=3	=976	[NULL]	
=1553	=3	=977	[NULL]	
=1554	=3	=978	[NULL]	
=1555	=3	=979	[NULL]	
=1556	=3	=980	[NULL]	
=1557	=3	=981	[NULL]	
=1558	=3	=982	[NULL]	
=1559	=3	=983	[NULL]	
=1560	=3	=984	[NULL]	
=1561	=3	=985	[NULL]	
=1562	=3	=986	[NULL]	
=1563	=3	=987	[NULL]	
=1564	=3	=988	[NULL]	
=1565	=3	=989	[NULL]	
=1566	=3	=990	[NULL]	
=1567	=3	=991	[NULL]	
=1568	=3	=992	[NULL]	
=1569	=3	=993	[NULL]	
=1570	=3	=994	[NULL]	
=1571	=3	=995	[NULL]	
=1572	=3	=996	[NULL]	
=1573	=3	=997	[NULL]	
=1574	=3	=998	[NULL]	
=1575	=3	=999	[NULL]	
=1576	=3	=1000	[NULL]	
=1577	=3	=1001	[NULL]	
=1578	=3	=1002	[NULL]	
=1579	=3	=1003	[NULL]	
=1580	=3	=1004	[NULL]	
=1581	=3	=1005	[NULL]	
=1582	=3	=1006	[NULL]	
=1583	=3	=1007	[NULL]	
=1584	=3	=1008	[NULL]	
=1585	=3	=1009	[NULL]	
=1586	=3	=1010	[NULL]	
=1587	=3	=1011	[NULL]	
=1588	=3	=1012	[NULL]	
=1589	=3	=1013	[NULL]	
=1590	=3	=1014	[NULL]	
=1591	=3	=1015	[NULL]	
=1592	=3	=1016	[NULL]	
=1593	=3	=1017	[NULL]	
=1594	=3	=1018	[NULL]	
=1595	=3	=1019	[NULL]	
=1596	=3	=1021	[NULL]	
=1597	=3	=1022	[NULL]	
=1598	=3	=1023	[NULL]	
=1599	=3	=1024	[NULL]	
=1600	=3	=1025	[NULL]	
=1601	=3	=1026	[NULL]	
=1602	=3	=1027	[NULL]	
=1603	=3	=1028	[NULL]	
=1604	=3	=1029	[NULL]	
=1605	=3	=1030	[NULL]	
=1606	=3	=1031	[NULL]	
=1607	=3	=1032	[NULL]	
=1608	=3	=1033	[NULL]	
=1609	=3	=1034	[NULL]	
=1610	=3	=1035	[NULL]	
=1611	=3	=1036	[NULL]	
=1612	=3	=1037	[NULL]	
=1613	=3	=1038	[NULL]	
=1614	=3	=1039	[NULL]	
=1615	=3	=1040	[NULL]	
=1616	=3	=1041	[NULL]	
=1617	=3	=1042	[NULL]	
=1618	=3	=1043	[NULL]	
=1619	=3	=1044	[NULL]	
=1620	=3	=1045	[NULL]	
=1621	=3	=1046	[NULL]	
=1622	=3	=1047	[NULL]	
=1623	=3	=1048	[NULL]	
=1624	=3	=1049	[NULL]	
=1625	=3	=1050	[NULL]	
=1626	=3	=1051	[NULL]	
=1627	=3	=1052	[NULL]	
=1628	=3	=1053	[NULL]	
=1629	=3	=1054	[NULL]	
=1630	=3	=1055	[NULL]	
=1631	=3	=1056	[NULL]	
=1632	=3	=1057	[NULL]	
=1633	=3	=1058	[NULL]	
=1634	=3	=1059	[NULL]	
=1635	=3	=1060	[NULL]	
=1636	=3	=1061	[NULL]	
=1637	=3	=1062	[NULL]	
=1638	=3	=1063	[NULL]	
=1639	=3	=1064	[NULL]	
=1640	=3	=1065	[NULL]	
=1641	=3	=1066	[NULL]	
=1642	=3	=1067	[NULL]	
=1643	=3	=1068	[NULL]	
=1644	=3	=1069	[NULL]	
=1645	=3	=1070	[NULL]	
=1646	=3	=1072	[NULL]	
=1647	=3	=1073	[NULL]	
=1648	=3	=1074	[NULL]	
=1649	=3	=1075	[NULL]	
=1650	=3	=1076	[NULL]	
=1653	=4	=247	[NULL]	
=1654	=4	=248	[NULL]	
=1655	=4	=249	[NULL]	
=1656	=4	=250	[NULL]	
=1657	=4	=251	[NULL]	
=1658	=4	=252	[NULL]	
=1659	=4	=253	[NULL]	
=1660	=4	=254	[NULL]	
=1661	=4	=256	[NULL]	
=1662	=4	=258	[NULL]	
=1663	=4	=259	[NULL]	
=1664	=4	=260	[NULL]	
=1665	=4	=261	[NULL]	
=1666	=4	=264	[NULL]	
=1667	=4	=267	[NULL]	
=1668	=4	=268	[NULL]	
=1669	=4	=269	[NULL]	
=1670	=4	=272	[NULL]	
=1671	=4	=273	[NULL]	
=1672	=4	=274	[NULL]	
=1673	=4	=275	[NULL]	
=1674	=4	=280	[NULL]	
=1675	=4	=281	[NULL]	
=1676	=4	=282	[NULL]	
=1677	=4	=283	[NULL]	
=1678	=4	=284	[NULL]	
=1679	=4	=285	[NULL]	
=1680	=4	=286	[NULL]	
=1681	=4	=288	[NULL]	
=1682	=4	=289	[NULL]	
=1683	=4	=291	[NULL]	
=1684	=4	=292	[NULL]	
=1685	=4	=296	[NULL]	
=1686	=4	=299	[NULL]	
=1687	=4	=301	[NULL]	
=1688	=4	=308	[NULL]	
=1689	=4	=309	[NULL]	
=1690	=4	=310	[NULL]	
=1691	=4	=311	[NULL]	
=1692	=4	=312	[NULL]	
=1693	=4	=313	[NULL]	
=1694	=4	=316	[NULL]	
=1695	=4	=317	[NULL]	
=1696	=4	=318	[NULL]	
=1697	=4	=319	[NULL]	
