Id	LocationId	RouteId	ImportId	AssetId	DeviceSerialNumber	CentralThirdPartyDeviceId	UserMachineSerialNumber	Place	LastRestockDateTime	Deployed	OfflineMachineType	MeterType	LastInventoryAdjustmentDateTime	LastUpdatedByIntegrationUtcDateTime	
=633908	=3115	=21029	=164649	=164649	[NULL]	[NULL]	=051010502G26365	=BREAKROOM	=08/03/2010 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=633909	=3099	=0	=165536	=165536	[NULL]	[NULL]	=32818	=	=08/03/2010 01:00:00	=0	=F	[NULL]	[NULL]	=11/02/2011 10:51:00	
=633910	=3594	=0	=165537	=165537	[NULL]	[NULL]	=431034730	[NULL]	=08/03/2010 01:00:00	=1	=F	[NULL]	[NULL]	=09/27/2012 01:51:00	
=633911	=3235	=31044	=165544	=165544	[NULL]	[NULL]	=21397	=ADAIR/SEDRICKS	=06/01/2010 01:00:00	=0	=F	[NULL]	[NULL]	=01/13/2012 10:56:00	
=633912	=3212	=31045	=165603	=165603	[NULL]	[NULL]	=633015109	=3RD FLR	=08/03/2010 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=633913	=3334	=0	=165762	=165762	[NULL]	[NULL]	=653012855	=MOLDING BRKRM	=07/12/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=633914	=3364	=31024	=166673	=166673	[NULL]	[NULL]	=063610K10652963	=MAIN	=07/23/2010 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=635013	=0	=0	[NULL]	=1135013	=135013	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=635041	=3497	=21029	=105157	=105157	=135041	[NULL]	=31028740	=BLDG 45 2ND FLR BEE HIVE	=10/30/2012 05:37:00	=1	[NULL]	[NULL]	[NULL]	=11/07/2012 19:12:00	
=635069	=0	=0	[NULL]	=1135069	=135069	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=635404	=3707	=31033	=162218	=162218	=135404	[NULL]	=1635638200	=CORP. WOODS BLD 40 SUITE 700	=10/31/2012 12:44:00	=1	[NULL]	[NULL]	=10/05/2012 12:21:00	=11/07/2012 19:12:00	
=635427	=3094	=0	=156267	=156267	[NULL]	[NULL]	=09226077BQ	=	=06/10/2010 01:00:00	=0	=F	[NULL]	[NULL]	=06/09/2010 18:09:00	
=635437	=3095	=0	=165230	=165230	[NULL]	[NULL]	=8266499BW	=SW WORKROOM	=06/03/2010 01:00:00	=0	=F	[NULL]	[NULL]	=06/09/2010 18:09:00	
=635476	=0	=0	[NULL]	=635476	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=F	[NULL]	[NULL]	[NULL]	
=635482	=0	=0	[NULL]	=635482	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=F	[NULL]	[NULL]	[NULL]	
=636161	=3215	=31045	=164306	=164306	=136161	[NULL]	=09646155DR	=14TH FLR	=11/02/2012 05:44:00	=1	[NULL]	[NULL]	=09/27/2012 05:55:00	=11/07/2012 19:12:00	
=636422	=0	=0	[NULL]	=1136422	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=F	[NULL]	[NULL]	[NULL]	
=636438	=3133	=0	=161747	=161747	[NULL]	[NULL]	=21002409	=BACK	=07/15/2010 01:00:00	=0	=F	[NULL]	[NULL]	=03/22/2011 13:30:00	
=637462	=3141	=0	=106250	=106250	[NULL]	[NULL]	=39934	=MAIN BRKRM	=07/21/2010 01:00:00	=0	=F	[NULL]	[NULL]	=01/27/2011 17:45:00	
=637463	=3143	=0	=150755	=150755	[NULL]	[NULL]	=09942799AJ	=BREAKROOM	=08/05/2010 01:00:00	=0	=F	[NULL]	[NULL]	=08/30/2010 04:54:00	
=637464	=3142	=0	=151873	=151873	[NULL]	[NULL]	=60571676	=2ND FLOOR BREAKROOM	=06/25/2010 01:00:00	=0	=F	[NULL]	[NULL]	=08/30/2010 04:54:00	
=637465	=3146	=0	=154413	=154413	[NULL]	[NULL]	=6FF011312	=WAREHOUSE	=07/29/2010 01:00:00	=0	=F	[NULL]	[NULL]	=08/30/2010 04:54:00	
=637466	=3149	=0	=154566	=154566	[NULL]	[NULL]	=74839	=	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=05/18/2010 18:07:00	
=637467	=3152	=0	=154855	=154855	[NULL]	[NULL]	=610117153	=	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=08/18/2011 09:52:00	
=637468	=3170	=0	=154956	=154956	[NULL]	[NULL]	=50269	=HALLWAY	=08/03/2010 01:00:00	=0	=F	[NULL]	[NULL]	=08/23/2010 18:08:00	
=637470	=3454	=0	=156366	=156366	[NULL]	[NULL]	=633-014522	=moulding	=08/03/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=637471	=3140	=31010	=156434	=156434	[NULL]	[NULL]	=8451114266	=FRONT OFFICE	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=637472	=3170	=0	=156615	=156615	[NULL]	[NULL]	=02826154DR	=COPY ROOM	=08/03/2010 01:00:00	=0	=F	[NULL]	[NULL]	=08/23/2010 18:08:00	
=637473	=3167	=0	=156772	=156772	[NULL]	[NULL]	=00052015305	=BRKRM.	=08/05/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=637474	=3157	=21029	=157361	=157361	[NULL]	[NULL]	=0030106719	=WAITING ROOM	=07/15/2010 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=637475	=3158	=31010	=157457	=157457	[NULL]	[NULL]	=9282113407	=MAIN	=07/27/2010 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=637476	=3137	=0	=157664	=157664	[NULL]	[NULL]	=431-030229	=MAIN	=07/23/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=637477	=3147	=0	=157877	=157877	[NULL]	[NULL]	=653-010573	[NULL]	=07/26/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=637478	=3156	=0	=157903	=157903	[NULL]	[NULL]	=431-035625	=WAREHOUSE	=07/28/2010 01:00:00	=1	=F	[NULL]	[NULL]	=08/25/2012 01:53:00	
=637479	=3137	=0	=159134	=159134	[NULL]	[NULL]	=031134	=MAIN BRKRM	=07/16/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=637480	=3168	=31010	=159462	=159462	[NULL]	[NULL]	=11515	=BRKRM	=03/14/2011 05:00:00	=0	=F	[NULL]	[NULL]	=08/15/2011 12:38:00	
=637481	=3144	=0	=159709	=159709	[NULL]	[NULL]	=24823146DN	=COMPUTER BUSINESS	=08/18/2010 01:00:00	=0	=F	[NULL]	[NULL]	=08/23/2010 18:09:00	
=637482	=3171	=0	=159714	=159714	[NULL]	[NULL]	=661926	=2ND FLR. BRKRM.	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=08/18/2011 09:52:00	
=637483	=3144	=0	=159726	=159726	[NULL]	[NULL]	=25986132BR	=MATH & SCIENCE	=08/18/2010 01:00:00	=0	=F	[NULL]	[NULL]	=08/23/2010 18:09:00	
=637484	=3152	=0	=159787	=159787	[NULL]	[NULL]	=62284	=	=07/16/2010 01:00:00	=0	=F	[NULL]	[NULL]	=08/18/2011 09:52:00	
=637485	=3139	=0	=161165	=161165	[NULL]	[NULL]	=034710G21276	=LUNCHROOM	=07/28/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=637486	=3139	=0	=161168	=161168	[NULL]	[NULL]	=673011120	=LUNCHROOM	=07/26/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=637487	=3140	=0	=161205	=161205	[NULL]	[NULL]	=673-011334	=MAIN LUCHROOM	=08/03/2010 01:00:00	=1	=F	[NULL]	[NULL]	=08/01/2012 07:31:00	
=637488	=3151	=0	=161524	=161524	[NULL]	[NULL]	=431-048619	=MAIN BRKRM	=08/03/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=637489	=3167	=0	=161708	=161708	[NULL]	[NULL]	=432010194	[NULL]	=08/05/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=637490	=3138	=0	=161893	=161893	[NULL]	[NULL]	=705117858	=UPSTAIRS	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=02/14/2012 02:45:00	
=637491	=3144	=0	=162720	=162720	[NULL]	[NULL]	=32002113081	=CAFETERIA	=04/26/2011 23:00:00	=0	=F	[NULL]	[NULL]	=08/15/2011 12:38:00	
=637492	=3151	=31014	=162856	=162856	[NULL]	[NULL]	=21103297005	=MAIN BRKRM	=08/03/2010 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=637493	=3159	=0	=162874	=162874	[NULL]	[NULL]	=64808349	[NULL]	=07/26/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=637494	=3159	=0	=162875	=162875	[NULL]	[NULL]	=	[NULL]	=07/15/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=637495	=3168	=0	=164013	=164013	[NULL]	[NULL]	=45512049	[NULL]	=08/03/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=637496	=3156	=0	=164016	=164016	[NULL]	[NULL]	=042310G23378	=WAREHOUSE	=07/21/2010 01:00:00	=1	=F	[NULL]	[NULL]	=08/25/2012 01:53:00	
=637497	=3161	=0	=164433	=164433	[NULL]	[NULL]	=670010274	[NULL]	=07/26/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=637498	=3161	=0	=164434	=164434	[NULL]	[NULL]	=050810411g25869	=BRKRM	=07/26/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=637499	=3162	=0	=164569	=164569	[NULL]	[NULL]	=051010502G26373	=BREAKROOM	=07/28/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=637500	=3162	=0	=164571	=164571	[NULL]	[NULL]	=670010268	=BREAKROOM	=07/26/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=637501	=3162	=0	=164573	=164573	[NULL]	[NULL]	=455012375	=BREAKROOM	=07/26/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=637502	=3211	=0	=164781	=164781	[NULL]	[NULL]	=42721405025788	=MAIN BRKRM	=07/28/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=637503	=3153	=0	=164824	=164824	[NULL]	[NULL]	=432-013256	=MAIN BRKRM	=07/28/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=637504	=3153	=0	=164828	=164828	[NULL]	[NULL]	=051710-503G26598	=MAIN BRKRM	=07/28/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=637505	=3166	=0	=165171	=165171	[NULL]	[NULL]	=623-012568	[NULL]	=06/03/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=637506	=3187	=31040	=165392	=165392	[NULL]	[NULL]	=623010788	=BRKRM	=07/23/2010 01:00:00	=0	=F	[NULL]	[NULL]	=01/09/2012 02:51:00	
=637507	=3159	=0	=165401	=165401	[NULL]	[NULL]	=633015243	[NULL]	=07/26/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=637508	=3167	=0	=165951	=165951	[NULL]	[NULL]	=010145	[NULL]	=08/05/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=637510	=3147	=0	=166771	=166771	[NULL]	[NULL]	=06480605B6778	=CAFETERIA	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=637512	=3162	=0	=166850	=166850	[NULL]	[NULL]	=480010470	=BRKRM	=07/28/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=637513	=3141	=0	=166977	=166977	[NULL]	[NULL]	=071711509B2798	=WEST BRKRM	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=01/27/2011 17:46:00	
=637515	=3138	=0	=167573	=167573	[NULL]	[NULL]	=79370057	=1ST FLR MAIN	=05/24/2011 01:00:00	=1	=F	[NULL]	[NULL]	=02/14/2012 02:45:00	
=637516	=3892	=0	=167591	=167591	[NULL]	[NULL]	=15950acc	=PRODUCE BRKRM	=07/15/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=637517	=3154	=31010	=167597	=167597	[NULL]	[NULL]	=79470002	=	=08/03/2010 01:00:00	=0	=F	[NULL]	[NULL]	=10/04/2011 12:30:00	
=637518	=3137	=0	=167613	=167613	[NULL]	[NULL]	=974010350	=MAIN	=07/09/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=637520	=3166	=0	=101040B	=101040B	[NULL]	[NULL]	=	=	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=05/20/2010 18:08:00	
=637522	=3144	=0	=159710	=159710	[NULL]	[NULL]	=26446132BR	=COMPUTER BUSINESS	=08/18/2010 01:00:00	=0	=F	[NULL]	[NULL]	=08/23/2010 18:09:00	
=637531	=3211	=0	=101112	=101112	[NULL]	[NULL]	=653010897	=MAIN	=07/26/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=637532	=3173	=31040	=105203	=105203	[NULL]	[NULL]	=011365	=GROUND FLR	=07/21/2010 01:00:00	=0	=F	[NULL]	[NULL]	=07/22/2011 05:00:00	
=637534	=3179	=31045	=156030	=156030	[NULL]	[NULL]	=2300002352	=MAIN BREAKROOM	=07/27/2010 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=637535	=3087	=0	=156228	=156228	[NULL]	[NULL]	=226405N	=NEXT TO ATM HALLWAY	=08/03/2010 01:00:00	=1	=F	[NULL]	[NULL]	=09/04/2012 01:51:00	
=637537	=3326	=0	=156444	=156444	[NULL]	[NULL]	=63010312	=2ND FLR WEST	=07/12/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=637538	=3173	=31040	=157630	=157630	[NULL]	[NULL]	=93701020	=ICU 2ND FLR WAITING	=07/26/2010 01:00:00	=0	=F	[NULL]	[NULL]	=07/28/2011 12:32:00	
=637539	=3088	=0	=159289	=159289	[NULL]	[NULL]	=705212923	=EMP BRKRM	=07/26/2010 01:00:00	=1	=F	[NULL]	[NULL]	=02/14/2012 02:45:00	
=637541	=3087	=0	=159630	=159630	[NULL]	[NULL]	=22300157021	=CAFTERIA	=08/03/2010 01:00:00	=0	=F	[NULL]	[NULL]	=11/29/2010 17:47:00	
=637542	=3179	=31045	=159681	=159681	[NULL]	[NULL]	=20246519DW	=MAIN BRKRM	=07/13/2010 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=637544	=3181	=0	=161206	=161206	[NULL]	[NULL]	=43147757	=2ND FLR	=07/26/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=637545	=3088	=0	=161269	=161269	[NULL]	[NULL]	=431-048029	=EMP BRKRM	=07/26/2010 01:00:00	=1	=F	[NULL]	[NULL]	=02/14/2012 02:45:00	
=637547	=3183	=31045	=161846	=161846	[NULL]	[NULL]	=31196440DV	=BACK ROOM 1	=07/22/2010 01:00:00	=1	=F	[NULL]	[NULL]	=09/11/2012 01:52:00	
=637548	=3183	=31045	=161860	=161860	[NULL]	[NULL]	=31005663	=BACK ROOM 1	=07/22/2010 01:00:00	=1	=F	[NULL]	[NULL]	=09/11/2012 01:52:00	
=637549	=3183	=0	=161896	=161896	[NULL]	[NULL]	=6480129	=MAIN BRKRM	=07/27/2010 01:00:00	=1	=F	[NULL]	[NULL]	=09/05/2012 07:33:00	
=637550	=3183	=31045	=162733	=162733	[NULL]	[NULL]	=1060350	=MAIN BRKRM	=07/27/2010 01:00:00	=1	=F	[NULL]	[NULL]	=09/11/2012 01:52:00	
=637551	=3180	=0	=162775	=162775	[NULL]	[NULL]	=	=MAIN	=07/21/2010 01:00:00	=0	=F	[NULL]	[NULL]	=07/22/2010 02:44:00	
=637552	=3088	=0	=162842	=162842	[NULL]	[NULL]	=3200001511	[NULL]	=06/22/2010 01:00:00	=1	=F	[NULL]	[NULL]	=02/14/2012 02:45:00	
=637553	=3160	=0	=162928	=162928	[NULL]	[NULL]	=7PF037116	=	=06/09/2010 01:00:00	=0	=F	[NULL]	[NULL]	=09/01/2010 18:10:00	
=637554	=3173	=31040	=163077	=163077	[NULL]	[NULL]	=03065	=GROUND	=07/23/2010 01:00:00	=0	=F	[NULL]	[NULL]	=07/22/2011 05:00:00	
=637555	=3089	=0	=163140	=163140	[NULL]	[NULL]	=121121	=COMMONS	=07/21/2010 01:00:00	=0	=F	[NULL]	[NULL]	=08/15/2011 12:38:00	
=637556	=3087	=0	=163381	=163381	[NULL]	[NULL]	=016464	=ER	=08/03/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=637558	=3180	=0	=164266	=164266	[NULL]	[NULL]	=SL304346106	=3000 PILLAR	=07/26/2010 01:00:00	=0	=F	[NULL]	[NULL]	=04/10/2012 07:33:00	
=637560	=3180	=0	=164268	=164268	[NULL]	[NULL]	=83930097DC	=MAIN	=07/14/2010 01:00:00	=0	=F	[NULL]	[NULL]	=07/22/2010 02:44:00	
=637561	=3180	=0	=164269	=164269	[NULL]	[NULL]	=042310G23379	=MAIN BRKRM	=07/21/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=637563	=3582	=0	=164271	=164271	[NULL]	[NULL]	=670010304	=RECEIVING	=07/26/2010 01:00:00	=1	=F	[NULL]	[NULL]	=09/27/2012 01:51:00	
=637564	=3329	=0	=164273	=164273	[NULL]	[NULL]	=670010305	=MAIN BRKRM	=07/12/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=637565	=3325	=31003	=164274	=164274	[NULL]	[NULL]	=45512242	=MAIN BRKRM	=07/12/2010 01:00:00	=0	=F	[NULL]	[NULL]	=07/30/2011 12:32:00	
=637566	=3180	=0	=164276	=164276	[NULL]	[NULL]	=81840100CA	=3000 PILLAR	=07/14/2010 01:00:00	=0	=F	[NULL]	[NULL]	=04/10/2012 07:33:00	
=637568	=3180	=0	=164278	=164278	[NULL]	[NULL]	=455012092	=3000 PILLAR	=07/14/2010 01:00:00	=0	=F	[NULL]	[NULL]	=03/09/2011 13:28:00	
=637571	=3183	=31045	=164631	=164631	[NULL]	[NULL]	=35526515AX	=ROOM 09	=06/17/2010 01:00:00	=0	=F	[NULL]	[NULL]	=09/11/2012 01:52:00	
=637572	=3179	=31045	=165272	=165272	[NULL]	[NULL]	=05846613BY	=MAIN BRKRM	=07/13/2010 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=637575	=3179	=0	=166793	=166793	[NULL]	[NULL]	=012115	[NULL]	=07/27/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=637578	=3186	=0	=102158	=102158	[NULL]	[NULL]	=653012035	=PLANT LUNCHROOM	=07/22/2010 01:00:00	=1	=F	[NULL]	[NULL]	=09/13/2012 01:54:00	
=639763	=3211	=0	=101471	=101471	[NULL]	[NULL]	=653012140	=MAIN BRKRM	=07/28/2010 01:00:00	=0	=F	[NULL]	[NULL]	=12/02/2011 10:52:00	
=639764	=3211	=0	=161601	=161601	[NULL]	[NULL]	=45511883	=MAIN BRKRM	=07/21/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=639765	=3211	=0	=165329	=165329	[NULL]	[NULL]	=431017269	=MAIN BRKRM	=07/28/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=639809	=3227	=0	=167534	=167534	[NULL]	[NULL]	=200227CA	=4TH FLR	=02/06/2012 06:03:00	=0	=F	[NULL]	=01/12/2012 04:43:00	=02/22/2012 02:47:00	
=639814	=3201	=0	=105467	=105467	[NULL]	[NULL]	=633012693	=MAIN	=07/28/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=639815	=3345	=0	=105485	=105485	[NULL]	[NULL]	=38519	=Downstairs Main	=08/03/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=639816	=3191	=0	=154342	=154342	[NULL]	[NULL]	=52103000	=LUNCHROOM	=07/22/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=639817	=3191	=0	=154531	=154531	[NULL]	[NULL]	=70687	[NULL]	=07/22/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=639818	=3212	=31045	=154722	=154722	[NULL]	[NULL]	=76420	=13th Floor	=03/22/2011 23:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=639819	=3187	=31040	=154926	=154926	[NULL]	[NULL]	=701117576	=MAIN BRKRM	=07/26/2010 01:00:00	=0	=F	[NULL]	[NULL]	=01/09/2012 02:50:00	
=639820	=3202	=0	=156011	=156011	[NULL]	[NULL]	=10593	[NULL]	=08/03/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=639821	=3188	=31040	=156012	=156012	[NULL]	[NULL]	=8231112827	=6TH FLR	=08/03/2010 01:00:00	=0	=F	[NULL]	[NULL]	=10/12/2011 12:29:00	
=639822	=3201	=0	=156130	=156130	[NULL]	[NULL]	=63010210	=WAREHOUSE	=07/26/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=639823	=3202	=0	=156428	=156428	[NULL]	[NULL]	=9011114527	=MAIN BRKRM	=08/03/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=639824	=3180	=31045	=156430	=156430	[NULL]	[NULL]	=15911810	=WEST BRKRM DOOR 3	=07/23/2010 01:00:00	=1	=F	[NULL]	[NULL]	=09/11/2012 07:41:00	
=639825	=3219	=0	=156459	=156459	[NULL]	[NULL]	=43122796	=25TH FLR	=07/22/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=639826	=3194	=0	=156466	=156466	[NULL]	[NULL]	=10678	=LUNCHROOM	=08/03/2010 01:00:00	=0	=F	[NULL]	[NULL]	=06/13/2011 12:32:00	
=639827	=3200	=0	=157458	=157458	[NULL]	[NULL]	=9282113403	=4TH FLR.	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=639828	=3197	=0	=159018	=159018	[NULL]	[NULL]	=431024225	=CAFETERIA	=07/28/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=639829	=3191	=0	=159058	=159058	[NULL]	[NULL]	=5532	=LUNCHROOM	=07/22/2010 01:00:00	=1	=F	[NULL]	[NULL]	=05/10/2012 01:52:00	
=639830	=3194	=0	=159847	=159847	[NULL]	[NULL]	=653-012540	[NULL]	=07/26/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=639832	=3200	=0	=159937	=159937	[NULL]	[NULL]	=431-044756	=4TH FLR.	=07/21/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=639833	=3212	=31045	=161330	=161330	[NULL]	[NULL]	=79411	=14TH FLR	=07/28/2010 01:00:00	=1	=F	[NULL]	[NULL]	=02/16/2012 02:46:00	
=639834	=3201	=0	=161685	=161685	[NULL]	[NULL]	=670010222	=ROUNDHOUSE	=07/28/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=639835	=3201	=0	=161737	=161737	[NULL]	[NULL]	=040411622178	=MAIN BRKRM	=07/28/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=639836	=3201	=31040	=161739	=161739	[NULL]	[NULL]	=64808509	=MAIN BRKRM	=07/28/2010 01:00:00	=0	=F	[NULL]	[NULL]	=11/28/2011 06:05:00	
=639838	=3207	=31040	=161825	=161825	[NULL]	[NULL]	=11691	[NULL]	=07/20/2010 01:00:00	=1	=F	[NULL]	[NULL]	=11/06/2012 19:12:00	
=639839	=3220	=31045	=161850	=161850	[NULL]	[NULL]	=.	=BRKRM	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=639840	=3204	=0	=161865	=161865	[NULL]	[NULL]	=31002016017	=3RD FLOOR	=08/19/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=639841	=3194	=0	=162135	=162135	[NULL]	[NULL]	=18115278	[NULL]	=07/28/2010 01:00:00	=1	=F	[NULL]	[NULL]	=05/25/2012 01:53:00	
=639842	=3188	=31040	=162596	=162596	[NULL]	[NULL]	=32000002655	=6TH FLR	=07/28/2010 01:00:00	=0	=F	[NULL]	[NULL]	=12/05/2010 17:46:00	
=639843	=3490	=0	=162853	=162853	[NULL]	[NULL]	=022108	=CORRUGATED	=07/26/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=639844	=3201	=31040	=162854	=162854	[NULL]	[NULL]	=64808412	=ROUNDHOUSE	=07/28/2010 01:00:00	=0	=F	[NULL]	[NULL]	=12/12/2011 02:47:00	
=639845	=3201	=31040	=162855	=162855	[NULL]	[NULL]	=31002018088	=ROUNDHOUSE	=07/28/2010 01:00:00	=0	=F	[NULL]	[NULL]	=12/12/2011 02:47:00	
=639846	=3223	=31045	=162862	=162862	[NULL]	[NULL]	=2374	=710 CENTRAL	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=639847	=3208	=0	=163054	=163054	[NULL]	[NULL]	=053008	=5th FLOOR MAIN	=07/28/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=639848	=3208	=31040	=163057	=163057	[NULL]	[NULL]	=32002218095	=5th FLOOR MAIN	=07/16/2010 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=639849	=3208	=0	=163058	=163058	[NULL]	[NULL]	=A54810206	=5th FLOOR MAIN	=07/28/2010 01:00:00	=1	=F	[NULL]	[NULL]	=08/30/2012 07:32:00	
=639850	=3208	=0	=163065	=163065	[NULL]	[NULL]	=A54801608	=6th FLOOR ARGUS	=07/28/2010 01:00:00	=1	=F	[NULL]	[NULL]	=08/30/2012 07:32:00	
=639851	=3208	=0	=163105	=163105	[NULL]	[NULL]	=10252	=7th FLOOR	=07/28/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
=639852	=3208	=0	=163114	=163114	[NULL]	[NULL]	=41303	=8th FLOOR	=07/28/2010 01:00:00	=1	=F	[NULL]	[NULL]	=08/30/2012 07:32:00	
=639853	=3208	=0	=163123	=163123	[NULL]	[NULL]	=64508565	=8th FLOOR	=07/28/2010 01:00:00	=1	=F	[NULL]	[NULL]	=08/30/2012 07:32:00	
=639854	=3177	=0	=163128	=163128	[NULL]	[NULL]	=	[NULL]	=07/23/2010 01:00:00	=1	=F	[NULL]	[NULL]	=10/01/2012 01:55:00	
